,Experiment,Level,algorithm,SSM
1,Exp_0_0_300,1,DBSCAN,0.8459989906969027
2,Exp_0_0_300,2,DBSCAN,0.0704539135958905
3,Exp_0_0_300,3,DBSCAN,0.0683586426353647
4,Exp_0_0_300,4,DBSCAN,0.0608464932857336
0,Exp_0_18_300,0,DBSCAN,0.7560408201397666
1,Exp_0_18_300,1,DBSCAN,0.0398700147246655
2,Exp_0_18_300,2,DBSCAN,0.0317531850328154
3,Exp_0_18_300,3,DBSCAN,0.0220968171349529
4,Exp_0_18_300,4,DBSCAN,0.0402602868369705
0,Exp_0_15_300,0,DBSCAN,0.8275765187144498
1,Exp_0_15_300,1,DBSCAN,0.5979160195658907
2,Exp_0_15_300,2,DBSCAN,0.4238623522711875
3,Exp_0_15_300,3,DBSCAN,0.3763102411596405
4,Exp_0_15_300,4,DBSCAN,0.1990623344397824
0,Exp_0_32_300,0,DBSCAN,0.8165969843292386
1,Exp_0_32_300,1,DBSCAN,0.0060916726424716
2,Exp_0_32_300,2,DBSCAN,0.0473986159444383
3,Exp_0_32_300,3,DBSCAN,0.0275198610756604
4,Exp_0_32_300,4,DBSCAN,0.0308281547377333
0,Exp_0_2_300,0,DBSCAN,0.8391630628055428
1,Exp_0_2_300,1,DBSCAN,0.2454442059276223
2,Exp_0_2_300,2,DBSCAN,0.1541044109023153
3,Exp_0_2_300,3,DBSCAN,0.0667557216727414
4,Exp_0_2_300,4,DBSCAN,0.0893801898417687
0,Exp_1_0_300,0,DBSCAN,0.7762402671847527
1,Exp_1_0_300,1,DBSCAN,0.0150551718643091
2,Exp_1_0_300,2,DBSCAN,0.0584382977534615
3,Exp_1_0_300,3,DBSCAN,0.0619563340617407
4,Exp_1_0_300,4,DBSCAN,0.1353219614344187
0,Exp_0_22_300,0,DBSCAN,0.7260770594641149
1,Exp_0_22_300,1,DBSCAN,0.1838965955423653
2,Exp_0_22_300,2,DBSCAN,0.2115917050307758
3,Exp_0_22_300,3,DBSCAN,0.1439216568630113
4,Exp_0_22_300,4,DBSCAN,0.096335412596368
0,Exp_0_30_300,0,DBSCAN,0.8081776286406065
1,Exp_0_30_300,1,DBSCAN,0.015374962940623
2,Exp_0_30_300,2,DBSCAN,0.0021360298918909
3,Exp_0_30_300,3,DBSCAN,0.0028814969712792
4,Exp_0_30_300,4,DBSCAN,0.0096314669919323
0,Exp_4_9_400,0,DBSCAN,0.7265360443990835
1,Exp_4_9_400,1,DBSCAN,0.021965291690673
2,Exp_4_9_400,2,DBSCAN,0.002614983807282
3,Exp_4_9_400,3,DBSCAN,0.0085966866305228
4,Exp_4_9_400,4,DBSCAN,0.0082930691278128
0,Exp_2_0_400,0,DBSCAN,0.8469768689901468
1,Exp_2_0_400,1,DBSCAN,0.0046875122790171
2,Exp_2_0_400,2,DBSCAN,0.000304716997059
3,Exp_2_0_400,3,DBSCAN,0.0016699964091014
4,Exp_2_0_400,4,DBSCAN,0.002061997647
0,Exp_0_10_400,0,DBSCAN,0.838835960429739
1,Exp_0_10_400,1,DBSCAN,0.629039324722219
2,Exp_0_10_400,2,DBSCAN,0.3172190239729216
3,Exp_0_10_400,3,DBSCAN,0.01317053056438
4,Exp_0_10_400,4,DBSCAN,0.018473445831798
0,Exp_2_2_400,0,DBSCAN,0.814560462650676
1,Exp_2_2_400,1,DBSCAN,0.0377824896690607
2,Exp_2_2_400,2,DBSCAN,0.0021102138844725
3,Exp_2_2_400,3,DBSCAN,0.0100046478868504
4,Exp_2_2_400,4,DBSCAN,0.0042164572977975
0,Exp_1_7_400,0,DBSCAN,0.7949430887101743
1,Exp_1_7_400,1,DBSCAN,0.7991239090656064
2,Exp_1_7_400,2,DBSCAN,0.5677428046937768
3,Exp_1_7_400,3,DBSCAN,0.0902158573100428
4,Exp_1_7_400,4,DBSCAN,0.1713028841295884
0,Exp_4_0_400,0,DBSCAN,0.7864785876517326
1,Exp_4_0_400,1,DBSCAN,0.3795744996824185
2,Exp_4_0_400,2,DBSCAN,0.1152969219696469
3,Exp_4_0_400,3,DBSCAN,0.0263820238547302
4,Exp_4_0_400,4,DBSCAN,0.0186754482738678
0,Exp_1_11_400,0,DBSCAN,0.7837083048527342
1,Exp_1_11_400,1,DBSCAN,0.0269730769937521
2,Exp_1_11_400,2,DBSCAN,0.0300862160101003
3,Exp_1_11_400,3,DBSCAN,0.0128053569096412
4,Exp_1_11_400,4,DBSCAN,0.0093605679873079
0,Exp_3_4_400,0,DBSCAN,0.8007328253609297
1,Exp_3_4_400,1,DBSCAN,0.1434634952808236
2,Exp_3_4_400,2,DBSCAN,0.000837261491985
3,Exp_3_4_400,3,DBSCAN,0.0003635946574182
4,Exp_3_4_400,4,DBSCAN,0.000482988538904
0,Exp_4_12_400,0,DBSCAN,0.7798573911765134
1,Exp_4_12_400,1,DBSCAN,0.033627868536083
2,Exp_4_12_400,2,DBSCAN,0.0304180311169593
3,Exp_4_12_400,3,DBSCAN,0.0208178353251903
4,Exp_4_12_400,4,DBSCAN,0.0093677384011338
0,Exp_4_1_400,0,DBSCAN,0.7499467430581831
1,Exp_4_1_400,1,DBSCAN,0.009736476942361
2,Exp_4_1_400,2,DBSCAN,0.0005126272847911
3,Exp_4_1_400,3,DBSCAN,0.0015060994535551
4,Exp_4_1_400,4,DBSCAN,0.0064074139195396
0,Exp_2_6_400,0,DBSCAN,0.7723756328250366
1,Exp_2_6_400,1,DBSCAN,0.0225681509064491
2,Exp_2_6_400,2,DBSCAN,0.0014934079937998
3,Exp_2_6_400,3,DBSCAN,0.0021755216563154
4,Exp_2_6_400,4,DBSCAN,0.0020713783006284
0,Exp_1_10_400,0,DBSCAN,0.8333681800868341
1,Exp_1_10_400,1,DBSCAN,0.2619656087746094
2,Exp_1_10_400,2,DBSCAN,0.3042840570323388
3,Exp_1_10_400,3,DBSCAN,0.2347596121746137
4,Exp_1_10_400,4,DBSCAN,0.3527526192114271
0,Exp_2_10_400,0,DBSCAN,0.8525179295240062
1,Exp_2_10_400,1,DBSCAN,0.0934544561060061
2,Exp_2_10_400,2,DBSCAN,0.0074409619445711
3,Exp_2_10_400,3,DBSCAN,0.0059172248672725
4,Exp_2_10_400,4,DBSCAN,0.0132010495618927
0,Exp_3_7_400,0,DBSCAN,0.8382739129814912
1,Exp_3_7_400,1,DBSCAN,0.0045185612551652
2,Exp_3_7_400,2,DBSCAN,0.0083454738925418
3,Exp_3_7_400,3,DBSCAN,0.0121192462034112
4,Exp_3_7_400,4,DBSCAN,0.0085459959923166
0,Exp_1_3_400,0,DBSCAN,0.7798700715561265
1,Exp_1_3_400,1,DBSCAN,0.0068419670134924
2,Exp_1_3_400,2,DBSCAN,0.0023014203975076
3,Exp_1_3_400,3,DBSCAN,0.0043031428620838
4,Exp_1_3_400,4,DBSCAN,0.00131366130271
0,Exp_0_7_400,0,DBSCAN,0.8046382711943069
1,Exp_0_7_400,1,DBSCAN,0.0525819168262944
2,Exp_0_7_400,2,DBSCAN,0.0193030672392913
3,Exp_0_7_400,3,DBSCAN,0.0046199165469454
4,Exp_0_7_400,4,DBSCAN,0.0076288445878083
0,Exp_0_8_400,0,DBSCAN,0.6364657904444354
1,Exp_0_8_400,1,DBSCAN,0.4115069896767045
2,Exp_0_8_400,2,DBSCAN,0.7074967312146795
3,Exp_0_8_400,3,DBSCAN,0.2222838617139986
4,Exp_0_8_400,4,DBSCAN,0.2162504455356796
0,Exp_1_6_400,0,DBSCAN,0.8312674248705713
1,Exp_1_6_400,1,DBSCAN,0.0628539910051024
2,Exp_1_6_400,2,DBSCAN,0.1053736581732598
3,Exp_1_6_400,3,DBSCAN,0.0503780532638823
4,Exp_1_6_400,4,DBSCAN,0.0436838045701509
0,Exp_1_5_400,0,DBSCAN,0.7757498789290788
1,Exp_1_5_400,1,DBSCAN,0.0195492183004841
2,Exp_1_5_400,2,DBSCAN,0.0020953639094111
3,Exp_1_5_400,3,DBSCAN,0.0048244683474209
4,Exp_1_5_400,4,DBSCAN,0.0103035688283804
0,Exp_3_5_400,0,DBSCAN,0.6881933756929713
1,Exp_3_5_400,1,DBSCAN,0.0231860352223933
2,Exp_3_5_400,2,DBSCAN,0.0028904185543266
3,Exp_3_5_400,3,DBSCAN,0.0041045837684174
4,Exp_3_5_400,4,DBSCAN,0.0065585955735217
0,Exp_1_4_400,0,DBSCAN,0.8677315046870957
1,Exp_1_4_400,1,DBSCAN,0.0159910162706463
2,Exp_1_4_400,2,DBSCAN,0.0013619251506414
3,Exp_1_4_400,3,DBSCAN,0.0025133376261856
4,Exp_1_4_400,4,DBSCAN,0.0018882174766808
0,Exp_0_1_400,0,DBSCAN,0.7475823876695281
1,Exp_0_1_400,1,DBSCAN,0.024697237216061
2,Exp_0_1_400,2,DBSCAN,0.0523583853886671
3,Exp_0_1_400,3,DBSCAN,0.0174229417260381
4,Exp_0_1_400,4,DBSCAN,0.0213053020242869
0,Exp_2_9_400,0,DBSCAN,0.8307460555468427
1,Exp_2_9_400,1,DBSCAN,0.069123089971954
2,Exp_2_9_400,2,DBSCAN,0.0045878728677811
3,Exp_2_9_400,3,DBSCAN,0.0013583445033214
4,Exp_2_9_400,4,DBSCAN,0.0040485916000824
0,Exp_1_8_400,0,DBSCAN,0.7758552335376981
1,Exp_1_8_400,1,DBSCAN,0.0475625889425467
2,Exp_1_8_400,2,DBSCAN,0.0060559908859907
3,Exp_1_8_400,3,DBSCAN,0.0036885112657336
4,Exp_1_8_400,4,DBSCAN,0.0036617380875761
0,Exp_4_4_400,0,DBSCAN,0.8471557292904576
1,Exp_4_4_400,1,DBSCAN,0.8042548122567502
2,Exp_4_4_400,2,DBSCAN,0.14852403086096
3,Exp_4_4_400,3,DBSCAN,0.0924976248772282
4,Exp_4_4_400,4,DBSCAN,0.0745614555396499
0,Exp_2_8_400,0,DBSCAN,0.7346800862149437
1,Exp_2_8_400,1,DBSCAN,0.0658134064064719
2,Exp_2_8_400,2,DBSCAN,0.0284808391358572
3,Exp_2_8_400,3,DBSCAN,0.0043930727535279
4,Exp_2_8_400,4,DBSCAN,0.0052461446234995
0,Exp_0_3_400,0,DBSCAN,0.8642834666500135
1,Exp_0_3_400,1,DBSCAN,0.8260800943849702
2,Exp_0_3_400,2,DBSCAN,0.0073283679738388
3,Exp_0_3_400,3,DBSCAN,0.2069363452786328
4,Exp_0_3_400,4,DBSCAN,0.2367569542900647
0,Exp_1_2_400,0,DBSCAN,0.8191314897778766
1,Exp_1_2_400,1,DBSCAN,0.787389417903606
2,Exp_1_2_400,2,DBSCAN,0.5009585971630728
3,Exp_1_2_400,3,DBSCAN,0.6702479539856652
4,Exp_1_2_400,4,DBSCAN,0.594529603665657
0,Exp_4_10_400,0,DBSCAN,0.8102488231011704
1,Exp_4_10_400,1,DBSCAN,0.0958995495122964
2,Exp_4_10_400,2,DBSCAN,0.0640650623370247
3,Exp_4_10_400,3,DBSCAN,0.2067480893193203
4,Exp_4_10_400,4,DBSCAN,0.0728633118354314
0,Exp_3_3_400,0,DBSCAN,0.8513187939555726
1,Exp_3_3_400,1,DBSCAN,0.0762075414318519
2,Exp_3_3_400,2,DBSCAN,0.1563388811350896
3,Exp_3_3_400,3,DBSCAN,0.0476686954207723
4,Exp_3_3_400,4,DBSCAN,0.0386449078805719
0,Exp_4_5_400,0,DBSCAN,0.8210444821805318
1,Exp_4_5_400,1,DBSCAN,0.7401365322208074
2,Exp_4_5_400,2,DBSCAN,0.0948189069551254
3,Exp_4_5_400,3,DBSCAN,0.0728603302520067
4,Exp_4_5_400,4,DBSCAN,0.1971928543164686
0,Exp_4_13_400,0,DBSCAN,0.7527720714130163
1,Exp_4_13_400,1,DBSCAN,0.0119273644483053
2,Exp_4_13_400,2,DBSCAN,0.0014627520733719
3,Exp_4_13_400,3,DBSCAN,0.008639599491731
4,Exp_4_13_400,4,DBSCAN,0.0055835131822858
0,Exp_1_1_400,0,DBSCAN,0.7891189362570117
1,Exp_1_1_400,1,DBSCAN,0.0052152781772559
2,Exp_1_1_400,2,DBSCAN,7.617378235726746e-05
3,Exp_1_1_400,3,DBSCAN,0.000679590497023
4,Exp_1_1_400,4,DBSCAN,0.0016196113935136
0,Exp_3_1_400,0,DBSCAN,0.8293004138347774
1,Exp_3_1_400,1,DBSCAN,0.5498013608090491
2,Exp_3_1_400,2,DBSCAN,0.3751818068735046
3,Exp_3_1_400,3,DBSCAN,0.2325370744904089
4,Exp_3_1_400,4,DBSCAN,0.2552810388558456
0,Exp_4_7_400,0,DBSCAN,0.7700526519958696
1,Exp_4_7_400,1,DBSCAN,0.056915253596624
2,Exp_4_7_400,2,DBSCAN,0.0007540522761553
3,Exp_4_7_400,3,DBSCAN,9.679623712155765e-05
4,Exp_4_7_400,4,DBSCAN,7.971863718383788e-05
0,Exp_3_6_400,0,DBSCAN,0.8156374745059576
1,Exp_3_6_400,1,DBSCAN,0.0769568020681093
2,Exp_3_6_400,2,DBSCAN,0.008974295728754
3,Exp_3_6_400,3,DBSCAN,0.0205972435411656
4,Exp_3_6_400,4,DBSCAN,0.0416865003550037
0,Exp_0_6_400,0,DBSCAN,0.8431723990007629
1,Exp_0_6_400,1,DBSCAN,0.5997840791257354
2,Exp_0_6_400,2,DBSCAN,0.0484274439170784
3,Exp_0_6_400,3,DBSCAN,0.0604640075766126
4,Exp_0_6_400,4,DBSCAN,0.1975113562678337
0,Exp_2_5_400,0,DBSCAN,0.8378134536880428
1,Exp_2_5_400,1,DBSCAN,0.0268990355078033
2,Exp_2_5_400,2,DBSCAN,0.0539923072065354
3,Exp_2_5_400,3,DBSCAN,0.0248316231297276
4,Exp_2_5_400,4,DBSCAN,0.047595457764578
0,Exp_1_9_400,0,DBSCAN,0.7359163232761322
1,Exp_1_9_400,1,DBSCAN,0.0299539028633058
2,Exp_1_9_400,2,DBSCAN,0.0341993913016317
3,Exp_1_9_400,3,DBSCAN,0.0409838729292646
4,Exp_1_9_400,4,DBSCAN,0.0469895799410575
0,Exp_0_5_400,0,DBSCAN,0.8198491506859954
1,Exp_0_5_400,1,DBSCAN,0.0530725915027963
2,Exp_0_5_400,2,DBSCAN,0.0321960129530724
3,Exp_0_5_400,3,DBSCAN,0.0267276588495318
4,Exp_0_5_400,4,DBSCAN,0.0119689390119655
0,Exp_4_8_400,0,DBSCAN,0.8363815702060198
1,Exp_4_8_400,1,DBSCAN,0.7568774923400143
2,Exp_4_8_400,2,DBSCAN,0.0461356342841621
3,Exp_4_8_400,3,DBSCAN,0.0282060840985995
4,Exp_4_8_400,4,DBSCAN,0.0228716916421364
0,Exp_4_11_400,0,DBSCAN,0.8570460197149159
1,Exp_4_11_400,1,DBSCAN,0.0120465251721364
2,Exp_4_11_400,2,DBSCAN,2.9938012113557197e-05
3,Exp_4_11_400,3,DBSCAN,0.0004836024762055
4,Exp_4_11_400,4,DBSCAN,0.0005532569276352
0,Exp_0_9_400,0,DBSCAN,0.7910784781211284
1,Exp_0_9_400,1,DBSCAN,0.5674155072322399
2,Exp_0_9_400,2,DBSCAN,0.2400738222859565
3,Exp_0_9_400,3,DBSCAN,0.1056011826956208
4,Exp_0_9_400,4,DBSCAN,0.0604029359452385
0,Exp_4_3_400,0,DBSCAN,0.8075095265840494
1,Exp_4_3_400,1,DBSCAN,0.0532164714420575
2,Exp_4_3_400,2,DBSCAN,0.0785524306668568
3,Exp_4_3_400,3,DBSCAN,0.0939359035535976
4,Exp_4_3_400,4,DBSCAN,0.1076613875124417
0,Exp_2_7_400,0,DBSCAN,0.7057648425406748
1,Exp_2_7_400,1,DBSCAN,0.0289932332590658
2,Exp_2_7_400,2,DBSCAN,0.0843858223611076
3,Exp_2_7_400,3,DBSCAN,0.0572994397076079
4,Exp_2_7_400,4,DBSCAN,0.1431287636252946
0,Exp_0_4_400,0,DBSCAN,0.7000602421366818
1,Exp_0_4_400,1,DBSCAN,0.5335816774297735
2,Exp_0_4_400,2,DBSCAN,0.1272269790226556
3,Exp_0_4_400,3,DBSCAN,0.0043669439864762
4,Exp_0_4_400,4,DBSCAN,0.0123003029538873
0,Exp_0_0_400,0,DBSCAN,0.7802224937534123
1,Exp_0_0_400,1,DBSCAN,0.3828336760313814
2,Exp_0_0_400,2,DBSCAN,0.1287035747705863
3,Exp_0_0_400,3,DBSCAN,0.0994034194275517
4,Exp_0_0_400,4,DBSCAN,0.1420569286127874
0,Exp_2_3_400,0,DBSCAN,0.8155288534543963
1,Exp_2_3_400,1,DBSCAN,0.4433981434462181
2,Exp_2_3_400,2,DBSCAN,0.7843083265679216
3,Exp_2_3_400,3,DBSCAN,0.4818153569800011
4,Exp_2_3_400,4,DBSCAN,0.3139011792487969
0,Exp_0_2_400,0,DBSCAN,0.7602016534487198
1,Exp_0_2_400,1,DBSCAN,0.0871692910300856
2,Exp_0_2_400,2,DBSCAN,0.0876942849119138
3,Exp_0_2_400,3,DBSCAN,0.1420740059984226
4,Exp_0_2_400,4,DBSCAN,0.1342022587900758
0,Exp_4_2_400,0,DBSCAN,0.831820809710083
1,Exp_4_2_400,1,DBSCAN,0.4251248251511496
2,Exp_4_2_400,2,DBSCAN,0.6799801208026082
3,Exp_4_2_400,3,DBSCAN,0.2369590417179615
4,Exp_4_2_400,4,DBSCAN,0.1690072387779607
0,Exp_2_1_400,0,DBSCAN,0.8800128804067009
1,Exp_2_1_400,1,DBSCAN,0.074533976248709
2,Exp_2_1_400,2,DBSCAN,0.0047622705343956
3,Exp_2_1_400,3,DBSCAN,0.0086871568765827
4,Exp_2_1_400,4,DBSCAN,0.0059538848318781
0,Exp_1_0_400,0,DBSCAN,0.7990960072393994
1,Exp_1_0_400,1,DBSCAN,0.0143117749601603
2,Exp_1_0_400,2,DBSCAN,0.0001920425148114
3,Exp_1_0_400,3,DBSCAN,1.57598563388819e-05
4,Exp_1_0_400,4,DBSCAN,0.0001090587292983
0,Exp_3_0_400,0,DBSCAN,0.8348715970264171
1,Exp_3_0_400,1,DBSCAN,0.0795255469750901
2,Exp_3_0_400,2,DBSCAN,0.33930781293688
3,Exp_3_0_400,3,DBSCAN,0.2128950865437271
4,Exp_3_0_400,4,DBSCAN,0.1896137175013539
0,Exp_3_2_400,0,DBSCAN,0.8260828829176255
1,Exp_3_2_400,1,DBSCAN,0.8106728101923376
2,Exp_3_2_400,2,DBSCAN,0.0592660078112983
3,Exp_3_2_400,3,DBSCAN,0.065822921632368
4,Exp_3_2_400,4,DBSCAN,0.0786451920656915
0,Exp_2_4_400,0,DBSCAN,0.8547066263033475
1,Exp_2_4_400,1,DBSCAN,0.2346184472262589
2,Exp_2_4_400,2,DBSCAN,0.051282230817146
3,Exp_2_4_400,3,DBSCAN,0.066678998059663
4,Exp_2_4_400,4,DBSCAN,0.0841362970440471
0,Exp_4_6_400,0,DBSCAN,0.8301080675661305
1,Exp_4_6_400,1,DBSCAN,0.6899656977498873
2,Exp_4_6_400,2,DBSCAN,0.057019987632311
3,Exp_4_6_400,3,DBSCAN,0.0367910762437151
4,Exp_4_6_400,4,DBSCAN,0.0230684136354669
0,Exp_0_2_1_500,0,DBSCAN,0.828711331081001
1,Exp_0_2_1_500,1,DBSCAN,0.0957533635713298
2,Exp_0_2_1_500,2,DBSCAN,0.0202457561944966
3,Exp_0_2_1_500,3,DBSCAN,0.0082635421534019
4,Exp_0_2_1_500,4,DBSCAN,0.0193688554179332
0,Exp_5_5_500,0,DBSCAN,0.7637758444411693
1,Exp_5_5_500,1,DBSCAN,0.7976997054336309
2,Exp_5_5_500,2,DBSCAN,0.0129953616803715
3,Exp_5_5_500,3,DBSCAN,0.0238382698927397
4,Exp_5_5_500,4,DBSCAN,0.0562647936323804
0,Exp_5_11_500,0,DBSCAN,0.8232210593277036
1,Exp_5_11_500,1,DBSCAN,0.0072590300989204
2,Exp_5_11_500,2,DBSCAN,0.0114872000668438
3,Exp_5_11_500,3,DBSCAN,0.0052391989764702
4,Exp_5_11_500,4,DBSCAN,0.0052453617201934
0,Exp_5_3_500,0,DBSCAN,0.7325698772912965
1,Exp_5_3_500,1,DBSCAN,0.0791657349855524
2,Exp_5_3_500,2,DBSCAN,0.0070920753058231
3,Exp_5_3_500,3,DBSCAN,0.0025819352348852
4,Exp_5_3_500,4,DBSCAN,0.002664127333535
0,Exp_5_4_500,0,DBSCAN,0.8041461380517836
1,Exp_5_4_500,1,DBSCAN,0.8546355046103425
2,Exp_5_4_500,2,DBSCAN,0.0489596203447133
3,Exp_5_4_500,3,DBSCAN,0.0141838779218969
4,Exp_5_4_500,4,DBSCAN,0.0116281855203698
0,Exp_0_2_3_500,0,DBSCAN,0.822619193586093
1,Exp_0_2_3_500,1,DBSCAN,0.0450186922524662
2,Exp_0_2_3_500,2,DBSCAN,0.1667529617924691
3,Exp_0_2_3_500,3,DBSCAN,0.0931177240459783
4,Exp_0_2_3_500,4,DBSCAN,0.0767070656321463
0,Exp_4_0_500,0,DBSCAN,0.800102575801701
1,Exp_4_0_500,1,DBSCAN,0.0777589596549209
2,Exp_4_0_500,2,DBSCAN,0.0055966713924163
3,Exp_4_0_500,3,DBSCAN,0.0027032813853869
4,Exp_4_0_500,4,DBSCAN,0.0055799700604905
0,Exp_0_2_2_500,0,DBSCAN,0.7525044144405698
1,Exp_0_2_2_500,1,DBSCAN,0.0994158133199979
2,Exp_0_2_2_500,2,DBSCAN,0.049352978896124
3,Exp_0_2_2_500,3,DBSCAN,0.0953003290085075
4,Exp_0_2_2_500,4,DBSCAN,0.079971066949136
0,Exp_3_4_500,0,DBSCAN,0.7708269643524708
1,Exp_3_4_500,1,DBSCAN,0.7354257029219942
2,Exp_3_4_500,2,DBSCAN,0.0539142346819479
3,Exp_3_4_500,3,DBSCAN,0.0353438018365655
4,Exp_3_4_500,4,DBSCAN,0.0796245023254316
0,Exp_0_2_4_500,0,DBSCAN,0.8505378506432238
1,Exp_0_2_4_500,1,DBSCAN,0.0375656464368605
2,Exp_0_2_4_500,2,DBSCAN,0.0005739320255829
3,Exp_0_2_4_500,3,DBSCAN,0.0008776885918605
4,Exp_0_2_4_500,4,DBSCAN,0.001686992556753
0,Exp_4_1_500,0,DBSCAN,0.7221515364754961
1,Exp_4_1_500,1,DBSCAN,0.0025430527327078
2,Exp_4_1_500,2,DBSCAN,5.1303739323764746e-05
3,Exp_4_1_500,3,DBSCAN,1.8048545560596715e-06
4,Exp_4_1_500,4,DBSCAN,6.213116372260365e-05
0,Exp_5_0_500,0,DBSCAN,0.8176571861500862
1,Exp_5_0_500,1,DBSCAN,0.02533727870408
2,Exp_5_0_500,2,DBSCAN,0.0150889558339426
3,Exp_5_0_500,3,DBSCAN,0.0948969706999686
4,Exp_5_0_500,4,DBSCAN,0.0549429034938395
0,Exp_3_11_500,0,DBSCAN,0.742907037601451
1,Exp_3_11_500,1,DBSCAN,0.1007039980952999
2,Exp_3_11_500,2,DBSCAN,0.0164025579344657
3,Exp_3_11_500,3,DBSCAN,0.0237505595955415
4,Exp_3_11_500,4,DBSCAN,0.0154066459598362
0,Exp_5_9_500,0,DBSCAN,0.8362911631440609
1,Exp_5_9_500,1,DBSCAN,0.0203705662723716
2,Exp_5_9_500,2,DBSCAN,0.0402953620571621
3,Exp_5_9_500,3,DBSCAN,0.0071929927815536
4,Exp_5_9_500,4,DBSCAN,0.0090653600898133
0,Exp_3_10_500,0,DBSCAN,0.7765426907006052
1,Exp_3_10_500,1,DBSCAN,0.1899940913832594
2,Exp_3_10_500,2,DBSCAN,0.0193482760063732
3,Exp_3_10_500,3,DBSCAN,0.0067094229148474
4,Exp_3_10_500,4,DBSCAN,0.0074279190071109
0,Exp_5_16_500,0,DBSCAN,0.812742108656733
1,Exp_5_16_500,1,DBSCAN,0.0106660577679674
2,Exp_5_16_500,2,DBSCAN,0.0009519424398934
3,Exp_5_16_500,3,DBSCAN,0.0049977606006424
4,Exp_5_16_500,4,DBSCAN,0.0035606836145499
0,Exp_3_7_500,0,DBSCAN,0.831530769502645
1,Exp_3_7_500,1,DBSCAN,0.1964477672459294
2,Exp_3_7_500,2,DBSCAN,0.0282208239174941
3,Exp_3_7_500,3,DBSCAN,0.025384783518123
4,Exp_3_7_500,4,DBSCAN,0.0090352987083089
0,Exp_0_2_5_500,0,DBSCAN,0.8175796028784116
1,Exp_0_2_5_500,1,DBSCAN,0.1583441462587486
2,Exp_0_2_5_500,2,DBSCAN,0.1259423839940373
3,Exp_0_2_5_500,3,DBSCAN,0.1037105521770585
4,Exp_0_2_5_500,4,DBSCAN,0.1695209368071109
0,Exp_5_12_500,0,DBSCAN,0.7837175589804029
1,Exp_5_12_500,1,DBSCAN,0.1440403285342008
2,Exp_5_12_500,2,DBSCAN,0.1501961686853366
3,Exp_5_12_500,3,DBSCAN,0.1360978035465884
4,Exp_5_12_500,4,DBSCAN,0.1415968368933426
0,Exp_5_8_500,0,DBSCAN,0.8359530532164895
1,Exp_5_8_500,1,DBSCAN,0.4602284951956376
2,Exp_5_8_500,2,DBSCAN,0.1556305030409884
3,Exp_5_8_500,3,DBSCAN,0.1716091515396947
4,Exp_5_8_500,4,DBSCAN,0.1059051429081023
0,Exp_5_2_500,0,DBSCAN,0.6768483355984721
1,Exp_5_2_500,1,DBSCAN,0.0510099177140098
2,Exp_5_2_500,2,DBSCAN,0.0018372720774091
3,Exp_5_2_500,3,DBSCAN,0.0006151283178748
4,Exp_5_2_500,4,DBSCAN,0.0009886220553583
0,Exp_3_5_500,0,DBSCAN,0.8511913145601082
1,Exp_3_5_500,1,DBSCAN,0.8021190349559885
2,Exp_3_5_500,2,DBSCAN,0.1312101251741864
3,Exp_3_5_500,3,DBSCAN,0.0873995054515427
4,Exp_3_5_500,4,DBSCAN,0.1899367164408957
0,Exp_0_2_7_500,0,DBSCAN,0.8571974125110388
1,Exp_0_2_7_500,1,DBSCAN,0.1940583641191567
2,Exp_0_2_7_500,2,DBSCAN,0.1014199621577468
3,Exp_0_2_7_500,3,DBSCAN,0.2759760861364596
4,Exp_0_2_7_500,4,DBSCAN,0.1627584676129584
0,Exp_0_1_500,0,DBSCAN,0.7592793770799272
1,Exp_0_1_500,1,DBSCAN,0.0339832758228728
2,Exp_0_1_500,2,DBSCAN,0.0004088327428831
3,Exp_0_1_500,3,DBSCAN,1.83089957559212e-05
4,Exp_0_1_500,4,DBSCAN,1.3268339345166392e-05
0,Exp_5_13_500,0,DBSCAN,0.7747436067053578
1,Exp_5_13_500,1,DBSCAN,0.0478290198699672
2,Exp_5_13_500,2,DBSCAN,0.0055145769789792
3,Exp_5_13_500,3,DBSCAN,0.0046769838158477
4,Exp_5_13_500,4,DBSCAN,0.0029095107443514
0,Exp_4_4_500,0,DBSCAN,0.7756531476792585
1,Exp_4_4_500,1,DBSCAN,0.334863157099156
2,Exp_4_4_500,2,DBSCAN,0.0907751086351109
3,Exp_4_4_500,3,DBSCAN,0.1853251856299553
4,Exp_4_4_500,4,DBSCAN,0.1551410103451833
0,Exp_3_9_500,0,DBSCAN,0.7123656161616733
1,Exp_3_9_500,1,DBSCAN,0.1512555114580245
2,Exp_3_9_500,2,DBSCAN,0.049701203540873
3,Exp_3_9_500,3,DBSCAN,0.0558318103100541
4,Exp_3_9_500,4,DBSCAN,0.0602035031198354
0,Exp_5_15_500,0,DBSCAN,0.8986418073920497
1,Exp_5_15_500,1,DBSCAN,0.8022353102403044
2,Exp_5_15_500,2,DBSCAN,0.4200187112493268
3,Exp_5_15_500,3,DBSCAN,0.3265591378438173
4,Exp_5_15_500,4,DBSCAN,0.2733244643434249
0,Exp_5_10_500,0,DBSCAN,0.783358937759582
1,Exp_5_10_500,1,DBSCAN,0.8394083465406336
2,Exp_5_10_500,2,DBSCAN,0.0759813384930996
3,Exp_5_10_500,3,DBSCAN,0.1264582859523767
4,Exp_5_10_500,4,DBSCAN,0.1569239759384898
