,Experiment,Clus_size,algorithm,NMI
52,Exp_20_400,400,OPTICS,0.02367688394634471
53,Exp_12_400,400,OPTICS,0.006881221086002468
54,Exp_33_400,400,OPTICS,0.01173025314910102
55,Exp_8_400,400,OPTICS,0.00842896028956248
56,Exp_10_400,400,OPTICS,0.007893607783749678
57,Exp_21_400,400,OPTICS,0.009167171403443182
58,Exp_31_400,400,OPTICS,0.008678248369428706
59,Exp_1_400,400,OPTICS,0.007541677157547705
60,Exp_29_400,400,OPTICS,0.005789462961640173
61,Exp_13_400,400,OPTICS,0.010229097030082375
62,Exp_17_400,400,OPTICS,0.006637585602328893
63,Exp_18_400,400,OPTICS,0.01788005758106708
64,Exp_11_400,400,OPTICS,0.004081610090302475
65,Exp_23_400,400,OPTICS,0.007529957638949021
66,Exp_0_400,400,OPTICS,0.009481892670277114
67,Exp_7_400,400,OPTICS,0.010310514893101112
68,Exp_24_400,400,OPTICS,0.006306409672792908
69,Exp_4_400,400,OPTICS,0.013450992999610717
70,Exp_6_500,500,OPTICS,0.009188619773137969
71,Exp_15_500,500,OPTICS,0.006599702063470321
72,Exp_22_500,500,OPTICS,0.012833134576316357
73,Exp_19_500,500,OPTICS,0.00582203661004462
74,Exp_2_500,500,OPTICS,0.01013790403033475
75,Exp_27_500,500,OPTICS,0.008179055149973084
76,Exp_34_500,500,OPTICS,0.015663374159674514
77,Exp_3_500,500,OPTICS,0.008702377937379477
78,Exp_28_500,500,OPTICS,0.011164095944271755
79,Exp_14_500,500,OPTICS,0.009047446784679572
80,Exp_30_500,500,OPTICS,0.00905587094609591
81,Exp_5_500,500,OPTICS,0.0159442153970215
82,Exp_25_500,500,OPTICS,0.004961629907063791
83,Exp_32_500,500,OPTICS,0.00842222156295464
84,Exp_26_500,500,OPTICS,0.008285034062437085
85,Exp_9_500,500,OPTICS,0.01030189146522308
86,Exp_16_500,500,OPTICS,0.0055091673105962516
87,Exp_20_500,500,OPTICS,0.0058659533352369946
88,Exp_12_500,500,OPTICS,0.0034797303419168146
89,Exp_33_500,500,OPTICS,0.011459691207724795
90,Exp_8_500,500,OPTICS,0.008494270683691338
91,Exp_10_500,500,OPTICS,0.005256259969950448
92,Exp_21_500,500,OPTICS,0.007039264631520105
93,Exp_31_500,500,OPTICS,0.011165880280441236
94,Exp_1_500,500,OPTICS,0.00784760157545384
95,Exp_29_500,500,OPTICS,0.00852550874462713
96,Exp_13_500,500,OPTICS,0.00765600037958866
97,Exp_17_500,500,OPTICS,0.009547139841738796
98,Exp_18_500,500,OPTICS,0.005757017109898774
99,Exp_11_500,500,OPTICS,0.0072192000783394
100,Exp_23_500,500,OPTICS,0.007096969141659929
101,Exp_0_500,500,OPTICS,0.008145453124724065
102,Exp_7_500,500,OPTICS,0.008426956011879322
103,Exp_24_500,500,OPTICS,0.008701628680882641
104,Exp_4_500,500,OPTICS,0.008713247261991578
0,Exp_6_300,300,HDBSCAN,0.2075108780002061
1,Exp_15_300,300,HDBSCAN,0.1496619237015838
2,Exp_22_300,300,HDBSCAN,0.23735857144521583
3,Exp_19_300,300,HDBSCAN,0.2206784229670569
4,Exp_2_300,300,HDBSCAN,0.22404035024762342
5,Exp_27_300,300,HDBSCAN,0.18362147686131833
6,Exp_34_300,300,HDBSCAN,0.18605368548077209
7,Exp_3_300,300,HDBSCAN,0.1779576584347295
8,Exp_28_300,300,HDBSCAN,0.11729985151317213
9,Exp_14_300,300,HDBSCAN,0.1965548786523749
10,Exp_30_300,300,HDBSCAN,0.18655115450829707
11,Exp_5_300,300,HDBSCAN,0.22446333742934196
12,Exp_25_300,300,HDBSCAN,0.16025796430507278
13,Exp_32_300,300,HDBSCAN,0.14762505925950697
14,Exp_26_300,300,HDBSCAN,0.1645090437450718
15,Exp_9_300,300,HDBSCAN,0.17631286070509844
16,Exp_16_300,300,HDBSCAN,0.178946848454693
17,Exp_20_300,300,HDBSCAN,0.25268569854943407
18,Exp_12_300,300,HDBSCAN,0.1344144170048191
19,Exp_33_300,300,HDBSCAN,0.12196530238435888
20,Exp_8_300,300,HDBSCAN,0.17254185923109064
21,Exp_10_300,300,HDBSCAN,0.21610267682449932
22,Exp_21_300,300,HDBSCAN,0.1596129752568064
23,Exp_31_300,300,HDBSCAN,0.18807258929620507
24,Exp_1_300,300,HDBSCAN,0.14007234635906962
25,Exp_29_300,300,HDBSCAN,0.16642480724151348
26,Exp_13_300,300,HDBSCAN,0.2067104514081159
27,Exp_17_300,300,HDBSCAN,0.140381908700683
28,Exp_18_300,300,HDBSCAN,0.2244025930823105
29,Exp_11_300,300,HDBSCAN,0.20136334870402373
30,Exp_23_300,300,HDBSCAN,0.21901836911982944
31,Exp_0_300,300,HDBSCAN,0.20369083446797326
32,Exp_7_300,300,HDBSCAN,0.1410728450131566
33,Exp_24_300,300,HDBSCAN,0.11001746705596112
34,Exp_4_300,300,HDBSCAN,0.17144238142879775
35,Exp_6_400,400,HDBSCAN,0.2174806643681573
36,Exp_15_400,400,HDBSCAN,0.1676156544156701
37,Exp_22_400,400,HDBSCAN,0.14779060771209954
38,Exp_19_400,400,HDBSCAN,0.1998427184869095
39,Exp_2_400,400,HDBSCAN,0.12772328202387329
40,Exp_27_400,400,HDBSCAN,0.18153817819109058
41,Exp_34_400,400,HDBSCAN,0.24694989016310848
42,Exp_3_400,400,HDBSCAN,0.2010626638830507
43,Exp_28_400,400,HDBSCAN,0.1960713248302586
44,Exp_14_400,400,HDBSCAN,0.17952356810160697
45,Exp_30_400,400,HDBSCAN,0.17617266030694076
46,Exp_5_400,400,HDBSCAN,0.24831017051358392
47,Exp_25_400,400,HDBSCAN,0.19441006755398635
48,Exp_32_400,400,HDBSCAN,0.2003752562025299
49,Exp_26_400,400,HDBSCAN,0.17416880597232046
50,Exp_9_400,400,HDBSCAN,0.24027210987092718
51,Exp_16_400,400,HDBSCAN,0.20551208964945314
52,Exp_20_400,400,HDBSCAN,0.260387043981141
53,Exp_12_400,400,HDBSCAN,0.228441781506187
54,Exp_33_400,400,HDBSCAN,0.14708539957907968
55,Exp_8_400,400,HDBSCAN,0.15676301332336026
56,Exp_10_400,400,HDBSCAN,0.17519704511606438
57,Exp_21_400,400,HDBSCAN,0.17928396273249347
58,Exp_31_400,400,HDBSCAN,0.2085774772654588
59,Exp_1_400,400,HDBSCAN,0.22874889467113815
60,Exp_29_400,400,HDBSCAN,0.12469151307053761
61,Exp_13_400,400,HDBSCAN,0.20146960389406837
62,Exp_17_400,400,HDBSCAN,0.1676572240654566
63,Exp_18_400,400,HDBSCAN,0.1674427737656134
64,Exp_11_400,400,HDBSCAN,0.1690497217838734
65,Exp_23_400,400,HDBSCAN,0.16647953209667685
66,Exp_0_400,400,HDBSCAN,0.173689092362936
67,Exp_7_400,400,HDBSCAN,0.2150332264817816
68,Exp_24_400,400,HDBSCAN,0.19052911012541743
69,Exp_4_400,400,HDBSCAN,0.23522638069497742
70,Exp_6_500,500,HDBSCAN,0.20144701157933986
71,Exp_15_500,500,HDBSCAN,0.18673119027628407
72,Exp_22_500,500,HDBSCAN,0.17930677109148072
73,Exp_19_500,500,HDBSCAN,0.12226579714071256
74,Exp_2_500,500,HDBSCAN,0.1510243709620885
75,Exp_27_500,500,HDBSCAN,0.17925577073051738
76,Exp_34_500,500,HDBSCAN,0.20328858340078784
77,Exp_3_500,500,HDBSCAN,0.1854205858623681
78,Exp_28_500,500,HDBSCAN,0.14060725056793405
79,Exp_14_500,500,HDBSCAN,0.13015956291995207
80,Exp_30_500,500,HDBSCAN,0.1586817237937478
81,Exp_5_500,500,HDBSCAN,0.16623277383458887
82,Exp_25_500,500,HDBSCAN,0.2047431634448241
83,Exp_32_500,500,HDBSCAN,0.166500455890875
84,Exp_26_500,500,HDBSCAN,0.2404300357199313
85,Exp_9_500,500,HDBSCAN,0.18822064384110562
86,Exp_16_500,500,HDBSCAN,0.15774463854526252
87,Exp_20_500,500,HDBSCAN,0.18394520636979766
88,Exp_12_500,500,HDBSCAN,0.20128926492684104
89,Exp_33_500,500,HDBSCAN,0.19559238124279768
90,Exp_8_500,500,HDBSCAN,0.16188942072747972
91,Exp_10_500,500,HDBSCAN,0.15738694967833325
92,Exp_21_500,500,HDBSCAN,0.22185371065719817
93,Exp_31_500,500,HDBSCAN,0.22208581687085135
94,Exp_1_500,500,HDBSCAN,0.20269111931513187
95,Exp_29_500,500,HDBSCAN,0.18021054948875054
96,Exp_13_500,500,HDBSCAN,0.18330424747897345
97,Exp_17_500,500,HDBSCAN,0.1682673022609946
98,Exp_18_500,500,HDBSCAN,0.19820801581228373
99,Exp_11_500,500,HDBSCAN,0.1825617753283674
100,Exp_23_500,500,HDBSCAN,0.16067808234537942
101,Exp_0_500,500,HDBSCAN,0.18903058023369615
102,Exp_7_500,500,HDBSCAN,0.19795662773110465
103,Exp_24_500,500,HDBSCAN,0.18111525741016934
104,Exp_4_500,500,HDBSCAN,0.19246992584956993
0,Exp_6_300,300,Adap_DBSCAN,0.5678844793205899
1,Exp_15_300,300,Adap_DBSCAN,0.566562577582349
2,Exp_22_300,300,Adap_DBSCAN,0.4849929722283689
3,Exp_19_300,300,Adap_DBSCAN,0.4302803001582532
4,Exp_2_300,300,Adap_DBSCAN,0.515676367043874
5,Exp_27_300,300,Adap_DBSCAN,0.4411582454083621
6,Exp_34_300,300,Adap_DBSCAN,0.37343770682234845
7,Exp_3_300,300,Adap_DBSCAN,0.47234898133090386
8,Exp_28_300,300,Adap_DBSCAN,0.523392051400701
9,Exp_14_300,300,Adap_DBSCAN,0.5240845803703237
10,Exp_30_300,300,Adap_DBSCAN,0.5225426874446119
11,Exp_5_300,300,Adap_DBSCAN,0.6553684282564975
12,Exp_25_300,300,Adap_DBSCAN,0.46359882235433114
13,Exp_32_300,300,Adap_DBSCAN,0.5379703475764845
14,Exp_26_300,300,Adap_DBSCAN,0.5924084422547582
15,Exp_9_300,300,Adap_DBSCAN,0.41511952899312743
16,Exp_16_300,300,Adap_DBSCAN,0.5352321980574317
17,Exp_20_300,300,Adap_DBSCAN,0.5099502916891834
18,Exp_12_300,300,Adap_DBSCAN,0.39976536736095536
19,Exp_33_300,300,Adap_DBSCAN,0.647114161359027
20,Exp_8_300,300,Adap_DBSCAN,0.3959024124341436
21,Exp_10_300,300,Adap_DBSCAN,0.5122366628895401
22,Exp_21_300,300,Adap_DBSCAN,0.4943700530573379
23,Exp_31_300,300,Adap_DBSCAN,0.49050069770510685
24,Exp_1_300,300,Adap_DBSCAN,0.5222324376020933
25,Exp_29_300,300,Adap_DBSCAN,0.4560782827660447
26,Exp_13_300,300,Adap_DBSCAN,0.5532144457500763
27,Exp_17_300,300,Adap_DBSCAN,0.4866028006978309
28,Exp_18_300,300,Adap_DBSCAN,0.6286671185893415
29,Exp_11_300,300,Adap_DBSCAN,0.4596019785659702
30,Exp_23_300,300,Adap_DBSCAN,0.6807476562419623
31,Exp_0_300,300,Adap_DBSCAN,0.5245759827253273
32,Exp_7_300,300,Adap_DBSCAN,0.5154314476099533
33,Exp_24_300,300,Adap_DBSCAN,0.5022184159394822
34,Exp_4_300,300,Adap_DBSCAN,0.5022104996788378
35,Exp_6_400,400,Adap_DBSCAN,0.5353784105618857
36,Exp_15_400,400,Adap_DBSCAN,0.4336130692270621
37,Exp_22_400,400,Adap_DBSCAN,0.6058017877966381
38,Exp_19_400,400,Adap_DBSCAN,0.503479771850102
39,Exp_2_400,400,Adap_DBSCAN,0.6653561394249862
40,Exp_27_400,400,Adap_DBSCAN,0.453019636778507
41,Exp_34_400,400,Adap_DBSCAN,0.5954009950534264
42,Exp_3_400,400,Adap_DBSCAN,0.4926214967912674
43,Exp_28_400,400,Adap_DBSCAN,0.6414317902112323
44,Exp_14_400,400,Adap_DBSCAN,0.5122067791344653
45,Exp_30_400,400,Adap_DBSCAN,0.4628327115289475
46,Exp_5_400,400,Adap_DBSCAN,0.61388075136126
47,Exp_25_400,400,Adap_DBSCAN,0.5726302214307045
48,Exp_32_400,400,Adap_DBSCAN,0.43858260558012113
49,Exp_26_400,400,Adap_DBSCAN,0.4867138554204157
50,Exp_9_400,400,Adap_DBSCAN,0.783492907973666
51,Exp_16_400,400,Adap_DBSCAN,0.5740088380106785
52,Exp_20_400,400,Adap_DBSCAN,0.651048434154301
53,Exp_12_400,400,Adap_DBSCAN,0.5401558676499636
54,Exp_33_400,400,Adap_DBSCAN,0.7177248938682433
55,Exp_8_400,400,Adap_DBSCAN,0.5052806513387889
56,Exp_10_400,400,Adap_DBSCAN,0.4735694695934667
57,Exp_21_400,400,Adap_DBSCAN,0.4657098611405038
58,Exp_31_400,400,Adap_DBSCAN,0.43505959108101955
59,Exp_1_400,400,Adap_DBSCAN,0.5978251478699041
60,Exp_29_400,400,Adap_DBSCAN,0.4820303602771815
61,Exp_13_400,400,Adap_DBSCAN,0.43330378585743046
62,Exp_17_400,400,Adap_DBSCAN,0.5592919691749602
63,Exp_18_400,400,Adap_DBSCAN,0.5922666840120241
64,Exp_11_400,400,Adap_DBSCAN,0.5278780544194429
65,Exp_23_400,400,Adap_DBSCAN,0.4505267193442509
66,Exp_0_400,400,Adap_DBSCAN,0.5549357960194703
67,Exp_7_400,400,Adap_DBSCAN,0.5758712426189447
68,Exp_24_400,400,Adap_DBSCAN,0.4773149956530328
69,Exp_4_400,400,Adap_DBSCAN,0.44717499774312175
70,Exp_6_500,500,Adap_DBSCAN,0.5954982627652279
