,Experiment,Level,algorithm,BAS
235,Exp_13_400,3,OPTICS,1.0
236,Exp_1_400,0,OPTICS,0.46455555555555555
237,Exp_1_400,1,OPTICS,0.5290961686541383
238,Exp_1_400,2,OPTICS,0.5085917617371123
239,Exp_1_400,3,OPTICS,1.0
240,Exp_25_400,0,OPTICS,0.6079165946311369
241,Exp_25_400,1,OPTICS,0.5010521244758408
242,Exp_25_400,2,OPTICS,0.4954614415848102
243,Exp_25_400,3,OPTICS,1.0
244,Exp_11_400,0,OPTICS,0.5321255823284221
245,Exp_11_400,1,OPTICS,0.5152945823827574
246,Exp_11_400,2,OPTICS,0.5069972010863242
247,Exp_11_400,3,OPTICS,1.0
248,Exp_4_400,0,OPTICS,0.6303213653493317
249,Exp_4_400,1,OPTICS,0.5213340506530019
250,Exp_4_400,2,OPTICS,0.49611297165943735
251,Exp_4_400,3,OPTICS,1.0
252,Exp_15_400,0,OPTICS,0.6089508020977197
253,Exp_15_400,1,OPTICS,0.5113865140731512
254,Exp_15_400,2,OPTICS,0.5173546297783828
255,Exp_15_400,3,OPTICS,1.0
256,Exp_21_400,0,OPTICS,0.5639978707209877
257,Exp_21_400,1,OPTICS,0.48067429342021134
258,Exp_21_400,2,OPTICS,0.5043032382755492
259,Exp_21_400,3,OPTICS,0.5
260,Exp_22_400,0,OPTICS,0.5482157212261018
261,Exp_22_400,1,OPTICS,0.49759806401171974
262,Exp_22_400,2,OPTICS,0.50651912998974
263,Exp_22_400,3,OPTICS,1.0
264,Exp_8_400,0,OPTICS,0.5596673689447504
265,Exp_8_400,1,OPTICS,0.466668939083174
266,Exp_8_400,2,OPTICS,0.5114623918565611
267,Exp_8_400,3,OPTICS,1.0
268,Exp_23_400,0,OPTICS,0.5458345944309928
269,Exp_23_400,1,OPTICS,0.4973555441920712
270,Exp_23_400,2,OPTICS,0.49810198466425065
271,Exp_23_400,3,OPTICS,1.0
272,Exp_30_400,0,OPTICS,0.5785635155096012
273,Exp_30_400,1,OPTICS,0.48142001970836973
274,Exp_30_400,2,OPTICS,0.4708505387936899
275,Exp_30_400,3,OPTICS,1.0
276,Exp_14_400,0,OPTICS,0.49755340364727896
277,Exp_14_400,1,OPTICS,0.5322051870519795
278,Exp_14_400,2,OPTICS,0.48898337863843366
279,Exp_14_400,3,OPTICS,1.0
280,Exp_34_500,0,OPTICS,0.5951367890445485
281,Exp_34_500,1,OPTICS,0.48427969258825065
282,Exp_34_500,2,OPTICS,0.5019856335572608
283,Exp_34_500,3,OPTICS,1.0
284,Exp_33_500,0,OPTICS,0.5773249762669992
285,Exp_33_500,1,OPTICS,0.5156562155442335
286,Exp_33_500,2,OPTICS,0.4902497999802262
287,Exp_33_500,3,OPTICS,1.0
288,Exp_31_500,0,OPTICS,0.4574946393847139
289,Exp_31_500,1,OPTICS,0.4184263955571749
290,Exp_31_500,2,OPTICS,0.49754383783111555
291,Exp_31_500,3,OPTICS,1.0
292,Exp_32_500,0,OPTICS,0.5880392729396307
293,Exp_32_500,1,OPTICS,0.559583423686048
294,Exp_32_500,2,OPTICS,0.4951679480523371
295,Exp_32_500,3,OPTICS,1.0
296,Exp_20_500,0,OPTICS,0.6278514152386296
297,Exp_20_500,1,OPTICS,0.505303572463757
298,Exp_20_500,2,OPTICS,0.4904293156076016
299,Exp_20_500,3,OPTICS,1.0
300,Exp_6_500,0,OPTICS,0.5729668500548861
301,Exp_6_500,1,OPTICS,0.5417364286436966
302,Exp_6_500,2,OPTICS,0.5606422300939473
303,Exp_6_500,3,OPTICS,1.0
304,Exp_26_500,0,OPTICS,0.5301987922553222
305,Exp_26_500,1,OPTICS,0.5434161512549204
306,Exp_26_500,2,OPTICS,0.4844075767227223
307,Exp_26_500,3,OPTICS,1.0
308,Exp_19_500,0,OPTICS,0.5806384965609792
309,Exp_19_500,1,OPTICS,0.5184360292613055
310,Exp_19_500,2,OPTICS,0.47534365042023996
311,Exp_19_500,3,OPTICS,1.0
312,Exp_24_500,0,OPTICS,0.5986332878398886
313,Exp_24_500,1,OPTICS,0.5023950039032006
314,Exp_24_500,2,OPTICS,0.4838824869450019
315,Exp_24_500,3,OPTICS,1.0
316,Exp_16_500,0,OPTICS,0.5499048763182844
317,Exp_16_500,1,OPTICS,0.508635157072657
318,Exp_16_500,2,OPTICS,0.4600465928945836
319,Exp_16_500,3,OPTICS,1.0
320,Exp_29_500,0,OPTICS,0.5928600674268889
321,Exp_29_500,1,OPTICS,0.5242675479270439
322,Exp_29_500,2,OPTICS,0.486450932863373
323,Exp_29_500,3,OPTICS,1.0
324,Exp_12_500,0,OPTICS,0.5854819313943298
325,Exp_12_500,1,OPTICS,0.5820350638209281
326,Exp_12_500,2,OPTICS,0.5374562212102886
327,Exp_12_500,3,OPTICS,1.0
328,Exp_2_500,0,OPTICS,0.5364285714285715
329,Exp_2_500,1,OPTICS,0.5513041810510165
330,Exp_2_500,2,OPTICS,0.5053884371633095
331,Exp_2_500,3,OPTICS,1.0
332,Exp_9_500,0,OPTICS,0.5627353724625701
333,Exp_9_500,1,OPTICS,0.5141113106630145
334,Exp_9_500,2,OPTICS,0.5176311357871746
335,Exp_9_500,3,OPTICS,1.0
336,Exp_5_500,0,OPTICS,0.6179293923785638
337,Exp_5_500,1,OPTICS,0.5199023147523283
338,Exp_5_500,2,OPTICS,0.5322849050044942
339,Exp_5_500,3,OPTICS,1.0
340,Exp_10_500,0,OPTICS,0.5103201658021699
341,Exp_10_500,1,OPTICS,0.4577818925645013
342,Exp_10_500,2,OPTICS,0.4965984497395727
343,Exp_10_500,3,OPTICS,1.0
344,Exp_3_500,0,OPTICS,0.5386466254752852
345,Exp_3_500,1,OPTICS,0.5278851967761011
346,Exp_3_500,2,OPTICS,0.5013250528009655
347,Exp_3_500,3,OPTICS,1.0
348,Exp_17_500,0,OPTICS,0.5024942440521872
349,Exp_17_500,1,OPTICS,0.4503812538410917
350,Exp_17_500,2,OPTICS,0.4508853991516874
351,Exp_17_500,3,OPTICS,1.0
352,Exp_18_500,0,OPTICS,0.5951439371910439
353,Exp_18_500,1,OPTICS,0.49789301298380195
354,Exp_18_500,2,OPTICS,0.4080209904973663
355,Exp_18_500,3,OPTICS,1.0
356,Exp_0_500,0,OPTICS,0.5706696846266945
357,Exp_0_500,1,OPTICS,0.5119702920343838
358,Exp_0_500,2,OPTICS,0.5232901851806734
359,Exp_0_500,3,OPTICS,1.0
360,Exp_7_500,0,OPTICS,0.5650957209829619
361,Exp_7_500,1,OPTICS,0.5018423946611229
362,Exp_7_500,2,OPTICS,0.46628924156763796
363,Exp_7_500,3,OPTICS,1.0
364,Exp_28_500,0,OPTICS,0.5178393772240562
365,Exp_28_500,1,OPTICS,0.4550561797752809
366,Exp_28_500,2,OPTICS,0.3965652834625581
367,Exp_28_500,3,OPTICS,1.0
368,Exp_27_500,0,OPTICS,0.45423679083278823
369,Exp_27_500,1,OPTICS,0.4953815379556597
370,Exp_27_500,2,OPTICS,0.5262758597197725
371,Exp_27_500,3,OPTICS,1.0
372,Exp_13_500,0,OPTICS,0.6216451835374797
373,Exp_13_500,1,OPTICS,0.5180554858657976
374,Exp_13_500,2,OPTICS,0.5016815963573511
375,Exp_13_500,3,OPTICS,1.0
376,Exp_1_500,0,OPTICS,0.654612660795041
377,Exp_1_500,1,OPTICS,0.5325166955544014
378,Exp_1_500,2,OPTICS,0.5082408863606461
379,Exp_1_500,3,OPTICS,1.0
380,Exp_25_500,0,OPTICS,0.4986284835826219
381,Exp_25_500,1,OPTICS,0.47120455540954886
382,Exp_25_500,2,OPTICS,0.5199185265243366
383,Exp_25_500,3,OPTICS,1.0
384,Exp_11_500,0,OPTICS,0.586246645980423
385,Exp_11_500,1,OPTICS,0.5378351039165301
386,Exp_11_500,2,OPTICS,0.47694732871384526
387,Exp_11_500,3,OPTICS,1.0
388,Exp_4_500,0,OPTICS,0.5910625992381799
389,Exp_4_500,1,OPTICS,0.4477426385887774
390,Exp_4_500,2,OPTICS,0.4257201415464429
391,Exp_4_500,3,OPTICS,1.0
392,Exp_15_500,0,OPTICS,0.5530492693286826
393,Exp_15_500,1,OPTICS,0.4982637972009506
394,Exp_15_500,2,OPTICS,0.5219913766788766
395,Exp_15_500,3,OPTICS,1.0
396,Exp_21_500,0,OPTICS,0.49355567082659507
397,Exp_21_500,1,OPTICS,0.5275033653076162
398,Exp_21_500,2,OPTICS,0.5141086401204839
399,Exp_21_500,3,OPTICS,1.0
400,Exp_22_500,0,OPTICS,0.4855
401,Exp_22_500,1,OPTICS,0.3996534580721003
402,Exp_22_500,2,OPTICS,0.487106062775418
403,Exp_22_500,3,OPTICS,1.0
404,Exp_8_500,0,OPTICS,0.5689336360793484
405,Exp_8_500,1,OPTICS,0.5301641286623309
406,Exp_8_500,2,OPTICS,0.4750214616426929
407,Exp_8_500,3,OPTICS,1.0
408,Exp_23_500,0,OPTICS,0.5129950041753959
409,Exp_23_500,1,OPTICS,0.5229043640195046
410,Exp_23_500,2,OPTICS,0.47698927890693565
411,Exp_23_500,3,OPTICS,0.5
412,Exp_30_500,0,OPTICS,0.54390533625731
413,Exp_30_500,1,OPTICS,0.5089381074521255
414,Exp_30_500,2,OPTICS,0.52100105058008
415,Exp_30_500,3,OPTICS,1.0
416,Exp_14_500,0,OPTICS,0.5966413944978253
417,Exp_14_500,1,OPTICS,0.5211062637125718
418,Exp_14_500,2,OPTICS,0.5018673188341017
419,Exp_14_500,3,OPTICS,1.0
0,Exp_34_300,0,HDBSCAN,0.7651659922225532
1,Exp_34_300,1,HDBSCAN,0.7330468083279214
2,Exp_34_300,2,HDBSCAN,0.5920645208598473
3,Exp_34_300,3,HDBSCAN,0.5
4,Exp_33_300,0,HDBSCAN,0.6248224697850976
5,Exp_33_300,1,HDBSCAN,0.7358689404100403
6,Exp_33_300,2,HDBSCAN,0.5572141281859249
7,Exp_33_300,3,HDBSCAN,1.0
8,Exp_31_300,0,HDBSCAN,0.7765027989929998
9,Exp_31_300,1,HDBSCAN,0.6990686813888094
10,Exp_31_300,2,HDBSCAN,0.6300805394268589
11,Exp_31_300,3,HDBSCAN,1.0
12,Exp_32_300,0,HDBSCAN,0.8023443181340943
13,Exp_32_300,1,HDBSCAN,0.7323733250048334
14,Exp_32_300,2,HDBSCAN,0.618960853430304
15,Exp_32_300,3,HDBSCAN,1.0
16,Exp_20_300,0,HDBSCAN,0.6370349141697027
17,Exp_20_300,1,HDBSCAN,0.7171440344981689
18,Exp_20_300,2,HDBSCAN,0.5538163911361238
19,Exp_20_300,3,HDBSCAN,1.0
20,Exp_6_300,0,HDBSCAN,0.7019980657242217
21,Exp_6_300,1,HDBSCAN,0.6850289447301187
22,Exp_6_300,2,HDBSCAN,0.6053208996160175
23,Exp_6_300,3,HDBSCAN,0.5
24,Exp_26_300,0,HDBSCAN,0.7711008741959047
25,Exp_26_300,1,HDBSCAN,0.6448921397202343
26,Exp_26_300,2,HDBSCAN,0.6065319535949022
27,Exp_26_300,3,HDBSCAN,0.5
28,Exp_19_300,0,HDBSCAN,0.7540060732393845
29,Exp_19_300,1,HDBSCAN,0.7476387111492633
30,Exp_19_300,2,HDBSCAN,0.5750166412964757
31,Exp_19_300,3,HDBSCAN,1.0
32,Exp_24_300,0,HDBSCAN,0.7533162954849701
33,Exp_24_300,1,HDBSCAN,0.6764470430168456
34,Exp_24_300,2,HDBSCAN,0.561169877293072
35,Exp_24_300,3,HDBSCAN,0.5
36,Exp_16_300,0,HDBSCAN,0.7310671240503814
37,Exp_16_300,1,HDBSCAN,0.7550568370492121
38,Exp_16_300,2,HDBSCAN,0.5087558495567217
39,Exp_16_300,3,HDBSCAN,1.0
40,Exp_29_300,0,HDBSCAN,0.6563054078014184
41,Exp_29_300,1,HDBSCAN,0.5606033895117881
42,Exp_29_300,2,HDBSCAN,0.5235866622315225
43,Exp_29_300,3,HDBSCAN,1.0
44,Exp_12_300,0,HDBSCAN,0.7013476421886249
45,Exp_12_300,1,HDBSCAN,0.688119294740716
46,Exp_12_300,2,HDBSCAN,0.5532625898972067
47,Exp_12_300,3,HDBSCAN,1.0
48,Exp_2_300,0,HDBSCAN,0.7116881422334094
49,Exp_2_300,1,HDBSCAN,0.6332359151946909
50,Exp_2_300,2,HDBSCAN,0.5735716161016672
51,Exp_2_300,3,HDBSCAN,1.0
52,Exp_9_300,0,HDBSCAN,0.7679460955449571
53,Exp_9_300,1,HDBSCAN,0.6087428672314033
54,Exp_9_300,2,HDBSCAN,0.5519199861812064
55,Exp_9_300,3,HDBSCAN,0.5
56,Exp_5_300,0,HDBSCAN,0.8280531268534133
57,Exp_5_300,1,HDBSCAN,0.6352219260727928
58,Exp_5_300,2,HDBSCAN,0.5482884552182141
59,Exp_5_300,3,HDBSCAN,1.0
60,Exp_10_300,0,HDBSCAN,0.7545150693042457
61,Exp_10_300,1,HDBSCAN,0.7598285768460236
62,Exp_10_300,2,HDBSCAN,0.6269338959212377
63,Exp_10_300,3,HDBSCAN,1.0
64,Exp_3_300,0,HDBSCAN,0.7029607183119988
65,Exp_3_300,1,HDBSCAN,0.7436953165208441
66,Exp_3_300,2,HDBSCAN,0.575541791720511
67,Exp_3_300,3,HDBSCAN,0.5
68,Exp_17_300,0,HDBSCAN,0.7913886989934231
69,Exp_17_300,1,HDBSCAN,0.7529082480538791
70,Exp_17_300,2,HDBSCAN,0.5686444837793214
71,Exp_17_300,3,HDBSCAN,1.0
72,Exp_18_300,0,HDBSCAN,0.7602720441173615
73,Exp_18_300,1,HDBSCAN,0.6320352618966107
74,Exp_18_300,2,HDBSCAN,0.5885156203279359
75,Exp_18_300,3,HDBSCAN,1.0
76,Exp_0_300,0,HDBSCAN,0.5768181818181818
77,Exp_0_300,1,HDBSCAN,0.6528974276078909
78,Exp_0_300,2,HDBSCAN,0.5130444098169069
79,Exp_0_300,3,HDBSCAN,1.0
80,Exp_7_300,0,HDBSCAN,0.6531612771787039
81,Exp_7_300,1,HDBSCAN,0.6307250939372397
82,Exp_7_300,2,HDBSCAN,0.5858143939393939
83,Exp_7_300,3,HDBSCAN,1.0
84,Exp_28_300,0,HDBSCAN,0.7227439227439227
85,Exp_28_300,1,HDBSCAN,0.6487631213612484
86,Exp_28_300,2,HDBSCAN,0.5629065512898938
87,Exp_28_300,3,HDBSCAN,1.0
88,Exp_27_300,0,HDBSCAN,0.733950633024889
89,Exp_27_300,1,HDBSCAN,0.6262633584699748
90,Exp_27_300,2,HDBSCAN,0.6118079451156336
91,Exp_27_300,3,HDBSCAN,1.0
92,Exp_13_300,0,HDBSCAN,0.6264
93,Exp_13_300,1,HDBSCAN,0.6543855993010124
94,Exp_13_300,2,HDBSCAN,0.5683906526159976
95,Exp_13_300,3,HDBSCAN,1.0
96,Exp_1_300,0,HDBSCAN,0.7264835621000005
97,Exp_1_300,1,HDBSCAN,0.7603888312763902
98,Exp_1_300,2,HDBSCAN,0.5393842211703137
99,Exp_1_300,3,HDBSCAN,1.0
100,Exp_25_300,0,HDBSCAN,0.7384135578319599
101,Exp_25_300,1,HDBSCAN,0.6796685167988292
102,Exp_25_300,2,HDBSCAN,0.5837820715869496
103,Exp_25_300,3,HDBSCAN,1.0
104,Exp_11_300,0,HDBSCAN,0.7291928171149111
105,Exp_11_300,1,HDBSCAN,0.7864091129930657
106,Exp_11_300,2,HDBSCAN,0.46187669376693763
107,Exp_11_300,3,HDBSCAN,1.0
108,Exp_4_300,0,HDBSCAN,0.8029158605771733
109,Exp_4_300,1,HDBSCAN,0.6372644119189785
110,Exp_4_300,2,HDBSCAN,0.594922296545197
111,Exp_4_300,3,HDBSCAN,1.0
112,Exp_15_300,0,HDBSCAN,0.6900765175367943
113,Exp_15_300,1,HDBSCAN,0.7524878967186659
114,Exp_15_300,2,HDBSCAN,0.5849550053160589
115,Exp_15_300,3,HDBSCAN,1.0
116,Exp_21_300,0,HDBSCAN,0.65425
117,Exp_21_300,1,HDBSCAN,0.7403955393446544
118,Exp_21_300,2,HDBSCAN,0.5387283981586316
119,Exp_21_300,3,HDBSCAN,1.0
120,Exp_22_300,0,HDBSCAN,0.6239000650765356
121,Exp_22_300,1,HDBSCAN,0.706026505539647
122,Exp_22_300,2,HDBSCAN,0.600314889788574
123,Exp_22_300,3,HDBSCAN,1.0
124,Exp_8_300,0,HDBSCAN,0.6908322991899399
125,Exp_8_300,1,HDBSCAN,0.7459727993557742
126,Exp_8_300,2,HDBSCAN,0.6007194068590684
127,Exp_8_300,3,HDBSCAN,1.0
128,Exp_23_300,0,HDBSCAN,0.6840511694799788
129,Exp_23_300,1,HDBSCAN,0.7433288104929896
130,Exp_23_300,2,HDBSCAN,0.5668906536346976
131,Exp_23_300,3,HDBSCAN,1.0
132,Exp_30_300,0,HDBSCAN,0.6983922737916137
133,Exp_30_300,1,HDBSCAN,0.6563772262678111
134,Exp_30_300,2,HDBSCAN,0.5059617330169283
135,Exp_30_300,3,HDBSCAN,1.0
136,Exp_14_300,0,HDBSCAN,0.6286618692027355
137,Exp_14_300,1,HDBSCAN,0.7066003616636528
138,Exp_14_300,2,HDBSCAN,0.5780590717299579
139,Exp_14_300,3,HDBSCAN,1.0
140,Exp_34_400,0,HDBSCAN,0.63125
141,Exp_34_400,1,HDBSCAN,0.7433591588267847
142,Exp_34_400,2,HDBSCAN,0.5793762703584483
143,Exp_34_400,3,HDBSCAN,1.0
144,Exp_33_400,0,HDBSCAN,0.6599887454899206
145,Exp_33_400,1,HDBSCAN,0.6339869516779277
146,Exp_33_400,2,HDBSCAN,0.5696985167564518
147,Exp_33_400,3,HDBSCAN,1.0
148,Exp_31_400,0,HDBSCAN,0.8184213852990656
149,Exp_31_400,1,HDBSCAN,0.7432591895785952
150,Exp_31_400,2,HDBSCAN,0.5524362713159094
151,Exp_31_400,3,HDBSCAN,0.5
152,Exp_32_400,0,HDBSCAN,0.7112497250766305
153,Exp_32_400,1,HDBSCAN,0.7394605822215614
154,Exp_32_400,2,HDBSCAN,0.6235247814868345
155,Exp_32_400,3,HDBSCAN,1.0
156,Exp_20_400,0,HDBSCAN,0.7444353627342719
157,Exp_20_400,1,HDBSCAN,0.6675590787616732
158,Exp_20_400,2,HDBSCAN,0.5852972900621941
159,Exp_20_400,3,HDBSCAN,1.0
160,Exp_6_400,0,HDBSCAN,0.8245417274316454
161,Exp_6_400,1,HDBSCAN,0.7798421372191864
162,Exp_6_400,2,HDBSCAN,0.631105056328491
163,Exp_6_400,3,HDBSCAN,1.0
164,Exp_26_400,0,HDBSCAN,0.7315324300158195
165,Exp_26_400,1,HDBSCAN,0.7682271680736761
166,Exp_26_400,2,HDBSCAN,0.6271232876712329
167,Exp_26_400,3,HDBSCAN,1.0
168,Exp_19_400,0,HDBSCAN,0.8042215096707392
169,Exp_19_400,1,HDBSCAN,0.6653086665011174
170,Exp_19_400,2,HDBSCAN,0.5330575755126028
171,Exp_19_400,3,HDBSCAN,1.0
172,Exp_24_400,0,HDBSCAN,0.7072435197897232
173,Exp_24_400,1,HDBSCAN,0.6912549399094052
174,Exp_24_400,2,HDBSCAN,0.561088712588871
175,Exp_24_400,3,HDBSCAN,1.0
176,Exp_16_400,0,HDBSCAN,0.731751990385809
177,Exp_16_400,1,HDBSCAN,0.6675276563554773
178,Exp_16_400,2,HDBSCAN,0.5713085474957564
179,Exp_16_400,3,HDBSCAN,1.0
180,Exp_29_400,0,HDBSCAN,0.6674262152777777
181,Exp_29_400,1,HDBSCAN,0.7481024667931688
182,Exp_29_400,2,HDBSCAN,0.6206726013847675
183,Exp_29_400,3,HDBSCAN,1.0
184,Exp_12_400,0,HDBSCAN,0.6962573935845289
185,Exp_12_400,1,HDBSCAN,0.7059730097327469
186,Exp_12_400,2,HDBSCAN,0.5934258065723692
187,Exp_12_400,3,HDBSCAN,1.0
188,Exp_2_400,0,HDBSCAN,0.687413951984226
189,Exp_2_400,1,HDBSCAN,0.7315528105758287
190,Exp_2_400,2,HDBSCAN,0.5856354097391561
191,Exp_2_400,3,HDBSCAN,1.0
192,Exp_9_400,0,HDBSCAN,0.7968804772140438
193,Exp_9_400,1,HDBSCAN,0.7650363516192994
194,Exp_9_400,2,HDBSCAN,0.6430781816644539
195,Exp_9_400,3,HDBSCAN,1.0
196,Exp_5_400,0,HDBSCAN,0.7943940928864355
197,Exp_5_400,1,HDBSCAN,0.715743252241076
198,Exp_5_400,2,HDBSCAN,0.5765276906816462
199,Exp_5_400,3,HDBSCAN,1.0
200,Exp_10_400,0,HDBSCAN,0.6949687987519502
201,Exp_10_400,1,HDBSCAN,0.6924856528092543
202,Exp_10_400,2,HDBSCAN,0.5834219945299897
203,Exp_10_400,3,HDBSCAN,1.0
204,Exp_3_400,0,HDBSCAN,0.8081594345294834
205,Exp_3_400,1,HDBSCAN,0.643845740880764
206,Exp_3_400,2,HDBSCAN,0.5625393692039714
207,Exp_3_400,3,HDBSCAN,0.5
208,Exp_17_400,0,HDBSCAN,0.6067071781425234
209,Exp_17_400,1,HDBSCAN,0.6313024275418004
210,Exp_17_400,2,HDBSCAN,0.5961901464471653
211,Exp_17_400,3,HDBSCAN,1.0
212,Exp_18_400,0,HDBSCAN,0.7202134986225895
213,Exp_18_400,1,HDBSCAN,0.7195510151203894
214,Exp_18_400,2,HDBSCAN,0.6222989427842879
215,Exp_18_400,3,HDBSCAN,1.0
216,Exp_0_400,0,HDBSCAN,0.78059129385459
217,Exp_0_400,1,HDBSCAN,0.7244156770242844
218,Exp_0_400,2,HDBSCAN,0.5532468919729501
219,Exp_0_400,3,HDBSCAN,1.0
220,Exp_7_400,0,HDBSCAN,0.7417334685551923
221,Exp_7_400,1,HDBSCAN,0.736025958368606
222,Exp_7_400,2,HDBSCAN,0.5792818581837238
223,Exp_7_400,3,HDBSCAN,1.0
224,Exp_28_400,0,HDBSCAN,0.7253741148988977
225,Exp_28_400,1,HDBSCAN,0.5901718136183223
226,Exp_28_400,2,HDBSCAN,0.5553320597034649
227,Exp_28_400,3,HDBSCAN,1.0
228,Exp_27_400,0,HDBSCAN,0.781873996874102
229,Exp_27_400,1,HDBSCAN,0.7198605826819455
230,Exp_27_400,2,HDBSCAN,0.5767800785644743
231,Exp_27_400,3,HDBSCAN,0.5
232,Exp_13_400,0,HDBSCAN,0.6281496281496282
233,Exp_13_400,1,HDBSCAN,0.7907233572611816
234,Exp_13_400,2,HDBSCAN,0.5468082264957265
235,Exp_13_400,3,HDBSCAN,1.0
236,Exp_1_400,0,HDBSCAN,0.6753333333333333
237,Exp_1_400,1,HDBSCAN,0.7001664447991967
238,Exp_1_400,2,HDBSCAN,0.5668400166586616
239,Exp_1_400,3,HDBSCAN,1.0
240,Exp_25_400,0,HDBSCAN,0.7660038057734491
241,Exp_25_400,1,HDBSCAN,0.801798235693282
242,Exp_25_400,2,HDBSCAN,0.6597704327434124
243,Exp_25_400,3,HDBSCAN,1.0
244,Exp_11_400,0,HDBSCAN,0.7787932148986916
245,Exp_11_400,1,HDBSCAN,0.7458697288170486
246,Exp_11_400,2,HDBSCAN,0.569237397869857
247,Exp_11_400,3,HDBSCAN,1.0
248,Exp_4_400,0,HDBSCAN,0.7623417401105301
249,Exp_4_400,1,HDBSCAN,0.7367207164066161
250,Exp_4_400,2,HDBSCAN,0.6403044341495698
251,Exp_4_400,3,HDBSCAN,1.0
252,Exp_15_400,0,HDBSCAN,0.7503066418133879
253,Exp_15_400,1,HDBSCAN,0.6779594659019722
254,Exp_15_400,2,HDBSCAN,0.6118371327890119
255,Exp_15_400,3,HDBSCAN,1.0
256,Exp_21_400,0,HDBSCAN,0.7163353587285162
257,Exp_21_400,1,HDBSCAN,0.6167357249396157
258,Exp_21_400,2,HDBSCAN,0.5886573232903181
259,Exp_21_400,3,HDBSCAN,0.5
260,Exp_22_400,0,HDBSCAN,0.7155639439376464
261,Exp_22_400,1,HDBSCAN,0.7261436555578555
262,Exp_22_400,2,HDBSCAN,0.5526461867834225
263,Exp_22_400,3,HDBSCAN,1.0
264,Exp_8_400,0,HDBSCAN,0.7789950808885733
265,Exp_8_400,1,HDBSCAN,0.7408292977962188
266,Exp_8_400,2,HDBSCAN,0.5058274934362622
267,Exp_8_400,3,HDBSCAN,1.0
268,Exp_23_400,0,HDBSCAN,0.6916868442292171
269,Exp_23_400,1,HDBSCAN,0.7316922227211138
270,Exp_23_400,2,HDBSCAN,0.5960505541229298
271,Exp_23_400,3,HDBSCAN,1.0
272,Exp_30_400,0,HDBSCAN,0.6760403956072185
273,Exp_30_400,1,HDBSCAN,0.6559478595623548
274,Exp_30_400,2,HDBSCAN,0.6032247467809073
275,Exp_30_400,3,HDBSCAN,1.0
276,Exp_14_400,0,HDBSCAN,0.7614842684539841
277,Exp_14_400,1,HDBSCAN,0.7026185804508497
278,Exp_14_400,2,HDBSCAN,0.5644706613108298
279,Exp_14_400,3,HDBSCAN,1.0
280,Exp_34_500,0,HDBSCAN,0.7822958437635907
281,Exp_34_500,1,HDBSCAN,0.6655954713006846
282,Exp_34_500,2,HDBSCAN,0.5504284422500035
283,Exp_34_500,3,HDBSCAN,1.0
284,Exp_33_500,0,HDBSCAN,0.7939826834875502
285,Exp_33_500,1,HDBSCAN,0.65892972275951
286,Exp_33_500,2,HDBSCAN,0.573358201736191
287,Exp_33_500,3,HDBSCAN,1.0
288,Exp_31_500,0,HDBSCAN,0.6181308449724322
289,Exp_31_500,1,HDBSCAN,0.7328130189305878
290,Exp_31_500,2,HDBSCAN,0.5971479500891266
291,Exp_31_500,3,HDBSCAN,1.0
292,Exp_32_500,0,HDBSCAN,0.723779107964085
293,Exp_32_500,1,HDBSCAN,0.6869934379710916
294,Exp_32_500,2,HDBSCAN,0.5975298636360185
295,Exp_32_500,3,HDBSCAN,1.0
296,Exp_20_500,0,HDBSCAN,0.7517995059269775
297,Exp_20_500,1,HDBSCAN,0.6401891429526645
298,Exp_20_500,2,HDBSCAN,0.5903646896319298
299,Exp_20_500,3,HDBSCAN,1.0
300,Exp_6_500,0,HDBSCAN,0.7789292473265386
301,Exp_6_500,1,HDBSCAN,0.7600498043400925
302,Exp_6_500,2,HDBSCAN,0.6100114014021298
303,Exp_6_500,3,HDBSCAN,1.0
304,Exp_26_500,0,HDBSCAN,0.6676325806421006
305,Exp_26_500,1,HDBSCAN,0.727405201966725
306,Exp_26_500,2,HDBSCAN,0.5912679172698676
307,Exp_26_500,3,HDBSCAN,1.0
308,Exp_19_500,0,HDBSCAN,0.7003521789731335
309,Exp_19_500,1,HDBSCAN,0.6106410810673346
310,Exp_19_500,2,HDBSCAN,0.564715373784527
311,Exp_19_500,3,HDBSCAN,1.0
312,Exp_24_500,0,HDBSCAN,0.7127725232318798
313,Exp_24_500,1,HDBSCAN,0.6187124957616761
314,Exp_24_500,2,HDBSCAN,0.5234867486195486
315,Exp_24_500,3,HDBSCAN,1.0
316,Exp_16_500,0,HDBSCAN,0.6639465549320949
317,Exp_16_500,1,HDBSCAN,0.6373286253883269
318,Exp_16_500,2,HDBSCAN,0.589932694738519
319,Exp_16_500,3,HDBSCAN,1.0
320,Exp_29_500,0,HDBSCAN,0.7351936224191018
321,Exp_29_500,1,HDBSCAN,0.6851126157316436
322,Exp_29_500,2,HDBSCAN,0.5360912066985997
323,Exp_29_500,3,HDBSCAN,1.0
324,Exp_12_500,0,HDBSCAN,0.7738927501375783
325,Exp_12_500,1,HDBSCAN,0.7470261081696559
326,Exp_12_500,2,HDBSCAN,0.5683869478983112
327,Exp_12_500,3,HDBSCAN,1.0
328,Exp_2_500,0,HDBSCAN,0.6373214285714286
329,Exp_2_500,1,HDBSCAN,0.7681242807825086
330,Exp_2_500,2,HDBSCAN,0.6162762022194821
331,Exp_2_500,3,HDBSCAN,1.0
332,Exp_9_500,0,HDBSCAN,0.7742108324913506
333,Exp_9_500,1,HDBSCAN,0.7555107109593294
