,Experiment,Level,algorithm,SSM
2,Exp_25_300,2,HDBSCAN,0.0001027854840622
0,Exp_11_300,0,HDBSCAN,0.7841330501726524
1,Exp_11_300,1,HDBSCAN,2.619506867621079e-05
2,Exp_11_300,2,HDBSCAN,0.0479548876799326
0,Exp_4_300,0,HDBSCAN,0.8279790675576842
1,Exp_4_300,1,HDBSCAN,0.0190675261615869
2,Exp_4_300,2,HDBSCAN,1.635948008268899e-05
0,Exp_15_300,0,HDBSCAN,0.7884950991734275
1,Exp_15_300,1,HDBSCAN,8.040594581794421e-07
2,Exp_15_300,2,HDBSCAN,0.0001023426764918
0,Exp_21_300,0,HDBSCAN,0.7816835530634624
1,Exp_21_300,1,HDBSCAN,1.1471345189545495e-05
2,Exp_21_300,2,HDBSCAN,0.0001047131500492
0,Exp_22_300,0,HDBSCAN,0.8360661428069895
1,Exp_22_300,1,HDBSCAN,7.028918091854227e-06
2,Exp_22_300,2,HDBSCAN,1.4456063775581962e-07
0,Exp_8_300,0,HDBSCAN,0.8426096537772855
1,Exp_8_300,1,HDBSCAN,1.1084598438218594e-05
2,Exp_8_300,2,HDBSCAN,3.3688294156832023e-06
0,Exp_23_300,0,HDBSCAN,0.7863578956963616
1,Exp_23_300,1,HDBSCAN,4.54806783391869e-06
2,Exp_23_300,2,HDBSCAN,1.3942669903867392e-05
0,Exp_30_300,0,HDBSCAN,0.7630353244938619
1,Exp_30_300,1,HDBSCAN,0.0244732365169759
2,Exp_30_300,2,HDBSCAN,0.0405638224716347
0,Exp_14_300,0,HDBSCAN,0.8212650397176412
1,Exp_14_300,1,HDBSCAN,9.70319284322238e-06
2,Exp_14_300,2,HDBSCAN,6.185924295754407e-07
0,Exp_34_400,0,HDBSCAN,0.8315294129104442
1,Exp_34_400,1,HDBSCAN,0.000206887467587
2,Exp_34_400,2,HDBSCAN,3.873599496145333e-05
0,Exp_33_400,0,HDBSCAN,0.8356857519208554
1,Exp_33_400,1,HDBSCAN,0.0077268113125703
2,Exp_33_400,2,HDBSCAN,0.0271845175588645
0,Exp_31_400,0,HDBSCAN,0.8414106236577199
1,Exp_31_400,1,HDBSCAN,2.0067633173173623e-06
2,Exp_31_400,2,HDBSCAN,0.0126704878245971
0,Exp_32_400,0,HDBSCAN,0.7963317910946325
1,Exp_32_400,1,HDBSCAN,4.300993594966809e-05
2,Exp_32_400,2,HDBSCAN,0.0004637103720091
0,Exp_20_400,0,HDBSCAN,0.8354873712141377
1,Exp_20_400,1,HDBSCAN,0.0174552102819394
2,Exp_20_400,2,HDBSCAN,5.653662837667559e-06
0,Exp_6_400,0,HDBSCAN,0.7952891648348527
1,Exp_6_400,1,HDBSCAN,4.811144366712003e-06
2,Exp_6_400,2,HDBSCAN,4.583821030921453e-05
0,Exp_26_400,0,HDBSCAN,0.8685296613171357
1,Exp_26_400,1,HDBSCAN,1.6623968561916594e-06
2,Exp_26_400,2,HDBSCAN,3.704726434168368e-05
0,Exp_19_400,0,HDBSCAN,0.7957919039674411
1,Exp_19_400,1,HDBSCAN,0.0077622093493988
2,Exp_19_400,2,HDBSCAN,0.0004215735149842
0,Exp_24_400,0,HDBSCAN,0.8141101909674862
1,Exp_24_400,1,HDBSCAN,0.0030005039472666
2,Exp_24_400,2,HDBSCAN,8.370972036265446e-05
0,Exp_16_400,0,HDBSCAN,0.7653356054159459
1,Exp_16_400,1,HDBSCAN,0.0120284762569021
2,Exp_16_400,2,HDBSCAN,3.0005002334193506e-05
0,Exp_29_400,0,HDBSCAN,0.7999851490128387
1,Exp_29_400,1,HDBSCAN,0.0029766206265413
2,Exp_29_400,2,HDBSCAN,0.0004415360425996
0,Exp_12_400,0,HDBSCAN,0.8118435756036804
1,Exp_12_400,1,HDBSCAN,0.0008916797510688
2,Exp_12_400,2,HDBSCAN,1.9668038297026924e-06
0,Exp_2_400,0,HDBSCAN,0.7275844357363515
1,Exp_2_400,1,HDBSCAN,6.978113577423997e-05
2,Exp_2_400,2,HDBSCAN,0.0009398154927772
0,Exp_9_400,0,HDBSCAN,0.752513287060137
1,Exp_9_400,1,HDBSCAN,7.49787125605069e-06
2,Exp_9_400,2,HDBSCAN,0.0003221278739763
0,Exp_5_400,0,HDBSCAN,0.7755330801584579
1,Exp_5_400,1,HDBSCAN,1.2386053507448336e-06
2,Exp_5_400,2,HDBSCAN,6.7421874720752e-05
0,Exp_10_400,0,HDBSCAN,0.8567854356222652
1,Exp_10_400,1,HDBSCAN,0.0097241598648821
2,Exp_10_400,2,HDBSCAN,7.216378070377078e-06
0,Exp_3_400,0,HDBSCAN,0.7928462148507308
1,Exp_3_400,1,HDBSCAN,0.0091321768785285
2,Exp_3_400,2,HDBSCAN,2.4343700211696904e-05
0,Exp_17_400,0,HDBSCAN,0.8129023855618805
1,Exp_17_400,1,HDBSCAN,0.0175117256735696
2,Exp_17_400,2,HDBSCAN,0.0023769753779078
0,Exp_18_400,0,HDBSCAN,0.8263145272384027
1,Exp_18_400,1,HDBSCAN,8.74921413040392e-06
2,Exp_18_400,2,HDBSCAN,0.0015321427159487
0,Exp_0_400,0,HDBSCAN,0.7872175813807266
1,Exp_0_400,1,HDBSCAN,0.0028173884280957
2,Exp_0_400,2,HDBSCAN,0.0002496143919398
0,Exp_7_400,0,HDBSCAN,0.821648590303968
1,Exp_7_400,1,HDBSCAN,1.713623602792989e-05
2,Exp_7_400,2,HDBSCAN,6.524201657969798e-05
0,Exp_28_400,0,HDBSCAN,0.8219840786732915
1,Exp_28_400,1,HDBSCAN,0.0118935950518814
2,Exp_28_400,2,HDBSCAN,2.203417695271052e-05
0,Exp_27_400,0,HDBSCAN,0.7308098215645036
1,Exp_27_400,1,HDBSCAN,0.0005557044988119
2,Exp_27_400,2,HDBSCAN,9.74939260598462e-07
0,Exp_13_400,0,HDBSCAN,0.8152572721407964
1,Exp_13_400,1,HDBSCAN,1.0833719943432555e-05
2,Exp_13_400,2,HDBSCAN,6.552667796581288e-05
0,Exp_1_400,0,HDBSCAN,0.8200257166223842
1,Exp_1_400,1,HDBSCAN,8.305892411526845e-06
2,Exp_1_400,2,HDBSCAN,0.0136875631295288
0,Exp_25_400,0,HDBSCAN,0.8347971006734067
1,Exp_25_400,1,HDBSCAN,4.117451520346171e-05
2,Exp_25_400,2,HDBSCAN,1.7845156775557024e-06
0,Exp_11_400,0,HDBSCAN,0.7965160823851655
1,Exp_11_400,1,HDBSCAN,1.1706429125029278e-05
2,Exp_11_400,2,HDBSCAN,0.000155289558696
0,Exp_4_400,0,HDBSCAN,0.8814192569432299
1,Exp_4_400,1,HDBSCAN,3.834461247373215e-06
2,Exp_4_400,2,HDBSCAN,0.0001702872716462
0,Exp_15_400,0,HDBSCAN,0.8043563377010997
1,Exp_15_400,1,HDBSCAN,0.0017099632460951
2,Exp_15_400,2,HDBSCAN,6.674237464807631e-05
0,Exp_21_400,0,HDBSCAN,0.8072937654492848
1,Exp_21_400,1,HDBSCAN,0.0129345624203493
2,Exp_21_400,2,HDBSCAN,6.485265116619897e-05
0,Exp_22_400,0,HDBSCAN,0.8224129368228915
1,Exp_22_400,1,HDBSCAN,2.1552299086129208e-05
2,Exp_22_400,2,HDBSCAN,2.601719546432897e-06
0,Exp_8_400,0,HDBSCAN,0.7571745528553087
1,Exp_8_400,1,HDBSCAN,0.0001359869327074
2,Exp_8_400,2,HDBSCAN,0.0185052603119849
0,Exp_23_400,0,HDBSCAN,0.8324298370931534
1,Exp_23_400,1,HDBSCAN,0.0002126358732963
2,Exp_23_400,2,HDBSCAN,0.0001664634225305
0,Exp_30_400,0,HDBSCAN,0.6942280833189208
1,Exp_30_400,1,HDBSCAN,0.0193337574818187
2,Exp_30_400,2,HDBSCAN,3.744415064700195e-07
0,Exp_14_400,0,HDBSCAN,0.8519790615285642
1,Exp_14_400,1,HDBSCAN,0.0031514545928782
2,Exp_14_400,2,HDBSCAN,0.0001176242930399
0,Exp_34_500,0,HDBSCAN,0.7871739638182446
1,Exp_34_500,1,HDBSCAN,0.0143671636041389
2,Exp_34_500,2,HDBSCAN,0.0009270967715606
0,Exp_33_500,0,HDBSCAN,0.7875590485909293
1,Exp_33_500,1,HDBSCAN,0.008750524615406
2,Exp_33_500,2,HDBSCAN,1.940525471010441e-06
0,Exp_31_500,0,HDBSCAN,0.8243171229140953
1,Exp_31_500,1,HDBSCAN,1.478628082065973e-06
2,Exp_31_500,2,HDBSCAN,1.253093441324488e-05
0,Exp_32_500,0,HDBSCAN,0.7628311782304672
1,Exp_32_500,1,HDBSCAN,0.0128488849159266
2,Exp_32_500,2,HDBSCAN,0.0002189128416484
0,Exp_20_500,0,HDBSCAN,0.7651056357535941
1,Exp_20_500,1,HDBSCAN,0.0141319638371966
2,Exp_20_500,2,HDBSCAN,2.2540047603466783e-05
0,Exp_6_500,0,HDBSCAN,0.7957709568544168
1,Exp_6_500,1,HDBSCAN,2.076690520483536e-05
2,Exp_6_500,2,HDBSCAN,9.375017125120798e-07
0,Exp_26_500,0,HDBSCAN,0.8331186946690887
1,Exp_26_500,1,HDBSCAN,8.849166257418202e-07
2,Exp_26_500,2,HDBSCAN,6.846487870374881e-06
0,Exp_19_500,0,HDBSCAN,0.7737648838833401
1,Exp_19_500,1,HDBSCAN,0.0257251527863889
2,Exp_19_500,2,HDBSCAN,0.0001141104200511
0,Exp_24_500,0,HDBSCAN,0.8645234608970789
1,Exp_24_500,1,HDBSCAN,0.0026508070129867
2,Exp_24_500,2,HDBSCAN,5.232608382956266e-05
0,Exp_16_500,0,HDBSCAN,0.7818912857611018
1,Exp_16_500,1,HDBSCAN,0.0104748214237955
2,Exp_16_500,2,HDBSCAN,1.7976917958850096e-05
0,Exp_29_500,0,HDBSCAN,0.821148892057013
1,Exp_29_500,1,HDBSCAN,0.0006395149112208
2,Exp_29_500,2,HDBSCAN,0.013069222361102
0,Exp_12_500,0,HDBSCAN,0.7724207626699681
1,Exp_12_500,1,HDBSCAN,6.673469206105754e-05
2,Exp_12_500,2,HDBSCAN,0.0005698975154057
0,Exp_2_500,0,HDBSCAN,0.8465928465258599
1,Exp_2_500,1,HDBSCAN,7.745511548678347e-06
2,Exp_2_500,2,HDBSCAN,1.3553637680404215e-06
0,Exp_9_500,0,HDBSCAN,0.8090189176165549
1,Exp_9_500,1,HDBSCAN,9.3541374439755e-05
2,Exp_9_500,2,HDBSCAN,1.3421012534198592e-06
0,Exp_5_500,0,HDBSCAN,0.8679038527999773
1,Exp_5_500,1,HDBSCAN,5.240496495032643e-06
2,Exp_5_500,2,HDBSCAN,2.4061864831011053e-07
0,Exp_10_500,0,HDBSCAN,0.8218651549279916
1,Exp_10_500,1,HDBSCAN,8.044697167855951e-05
2,Exp_10_500,2,HDBSCAN,9.78063089558906e-07
0,Exp_3_500,0,HDBSCAN,0.78000450978765
1,Exp_3_500,1,HDBSCAN,0.0273884324216614
2,Exp_3_500,2,HDBSCAN,6.926691717514993e-06
0,Exp_17_500,0,HDBSCAN,0.830457625467992
1,Exp_17_500,1,HDBSCAN,2.554596905551625e-05
2,Exp_17_500,2,HDBSCAN,2.8724349748801187e-05
0,Exp_18_500,0,HDBSCAN,0.7958078017079437
1,Exp_18_500,1,HDBSCAN,1.0462518011219606e-05
2,Exp_18_500,2,HDBSCAN,9.709269870337989e-06
0,Exp_0_500,0,HDBSCAN,0.7535643112210404
1,Exp_0_500,1,HDBSCAN,0.0119279093064936
2,Exp_0_500,2,HDBSCAN,0.0058454033846165
0,Exp_7_500,0,HDBSCAN,0.7587494805151139
1,Exp_7_500,1,HDBSCAN,0.0064428258866691
2,Exp_7_500,2,HDBSCAN,1.105774904714374e-05
0,Exp_28_500,0,HDBSCAN,0.7131302051882045
1,Exp_28_500,1,HDBSCAN,0.0356485077719166
2,Exp_28_500,2,HDBSCAN,4.496826534297081e-05
0,Exp_27_500,0,HDBSCAN,0.8116205773533329
1,Exp_27_500,1,HDBSCAN,0.0004912920443733
2,Exp_27_500,2,HDBSCAN,3.5180667849365815e-05
0,Exp_13_500,0,HDBSCAN,0.7784874063266797
1,Exp_13_500,1,HDBSCAN,0.0001305551321589
2,Exp_13_500,2,HDBSCAN,0.0001183025771127
0,Exp_1_500,0,HDBSCAN,0.8124894428436927
1,Exp_1_500,1,HDBSCAN,0.0136809163308258
2,Exp_1_500,2,HDBSCAN,0.000373258765939
0,Exp_25_500,0,HDBSCAN,0.7583139789731539
1,Exp_25_500,1,HDBSCAN,0.0004952958193637
2,Exp_25_500,2,HDBSCAN,3.1477527298440697e-06
0,Exp_11_500,0,HDBSCAN,0.744766885266217
1,Exp_11_500,1,HDBSCAN,0.0008311081294475
2,Exp_11_500,2,HDBSCAN,0.0002694788923306
0,Exp_4_500,0,HDBSCAN,0.8173622781745069
1,Exp_4_500,1,HDBSCAN,0.0608365131362277
2,Exp_4_500,2,HDBSCAN,0.0003940400464699
0,Exp_15_500,0,HDBSCAN,0.7656368866454726
1,Exp_15_500,1,HDBSCAN,1.2018831862099418e-05
2,Exp_15_500,2,HDBSCAN,1.6961427508127876e-06
0,Exp_21_500,0,HDBSCAN,0.7494937478074732
1,Exp_21_500,1,HDBSCAN,0.001040539456873
2,Exp_21_500,2,HDBSCAN,0.0001563233129276
0,Exp_22_500,0,HDBSCAN,0.6938218953868508
1,Exp_22_500,1,HDBSCAN,3.141184347757905e-05
2,Exp_22_500,2,HDBSCAN,1.8402864049492895e-06
0,Exp_8_500,0,HDBSCAN,0.8149429759295961
1,Exp_8_500,1,HDBSCAN,5.2176348351046105e-05
2,Exp_8_500,2,HDBSCAN,5.156926708664814e-05
0,Exp_23_500,0,HDBSCAN,0.7325822825698242
1,Exp_23_500,1,HDBSCAN,1.6615293484347302e-06
2,Exp_23_500,2,HDBSCAN,1.3928040738448526e-05
0,Exp_30_500,0,HDBSCAN,0.8071605874542782
1,Exp_30_500,1,HDBSCAN,0.0003682257701427
2,Exp_30_500,2,HDBSCAN,3.833835517177759e-05
0,Exp_14_500,0,HDBSCAN,0.8517729865633069
1,Exp_14_500,1,HDBSCAN,1.847311107545141e-05
2,Exp_14_500,2,HDBSCAN,3.892921768785333e-05
0,Exp_34_300,0,Adap_DBSCAN,0.7268235489865211
1,Exp_34_300,1,Adap_DBSCAN,0.4476176240059503
2,Exp_34_300,2,Adap_DBSCAN,0.2788288690426301
0,Exp_33_300,0,Adap_DBSCAN,0.8788640525056086
1,Exp_33_300,1,Adap_DBSCAN,0.5970616907459088
2,Exp_33_300,2,Adap_DBSCAN,0.4981318856664843
0,Exp_31_300,0,Adap_DBSCAN,0.7870126929281859
1,Exp_31_300,1,Adap_DBSCAN,0.6729778242078086
2,Exp_31_300,2,Adap_DBSCAN,0.2508457064803651
0,Exp_32_300,0,Adap_DBSCAN,0.776657410528642
1,Exp_32_300,1,Adap_DBSCAN,0.1749230647751619
2,Exp_32_300,2,Adap_DBSCAN,0.2230026035986094
0,Exp_20_300,0,Adap_DBSCAN,0.6737189664521479
1,Exp_20_300,1,Adap_DBSCAN,0.7041270793402471
2,Exp_20_300,2,Adap_DBSCAN,0.5995704208089032
0,Exp_6_300,0,Adap_DBSCAN,0.8621212925424817
1,Exp_6_300,1,Adap_DBSCAN,0.2476594653540368
2,Exp_6_300,2,Adap_DBSCAN,0.4739792029750049
0,Exp_26_300,0,Adap_DBSCAN,0.7625348211491817
1,Exp_26_300,1,Adap_DBSCAN,0.4542079671324052
2,Exp_26_300,2,Adap_DBSCAN,0.6013345601080162
0,Exp_19_300,0,Adap_DBSCAN,0.7902504949345588
1,Exp_19_300,1,Adap_DBSCAN,0.5308935426879198
2,Exp_19_300,2,Adap_DBSCAN,0.368700078250989
0,Exp_24_300,0,Adap_DBSCAN,0.8031339334650639
1,Exp_24_300,1,Adap_DBSCAN,0.3255995804194898
2,Exp_24_300,2,Adap_DBSCAN,0.401728247145819
0,Exp_16_300,0,Adap_DBSCAN,0.8329225427535317
1,Exp_16_300,1,Adap_DBSCAN,0.4693843673070226
2,Exp_16_300,2,Adap_DBSCAN,0.6571683940532975
0,Exp_29_300,0,Adap_DBSCAN,0.7600904506435462
1,Exp_29_300,1,Adap_DBSCAN,0.1799668206334525
2,Exp_29_300,2,Adap_DBSCAN,0.4584502375922657
0,Exp_12_300,0,Adap_DBSCAN,0.8451006846973155
1,Exp_12_300,1,Adap_DBSCAN,0.4876921604807239
2,Exp_12_300,2,Adap_DBSCAN,0.4872256254194507
0,Exp_2_300,0,Adap_DBSCAN,0.830591049570392
1,Exp_2_300,1,Adap_DBSCAN,0.7925458244277144
2,Exp_2_300,2,Adap_DBSCAN,0.3131840032051307
0,Exp_9_300,0,Adap_DBSCAN,0.7356541139039636
1,Exp_9_300,1,Adap_DBSCAN,0.6454179039735213
2,Exp_9_300,2,Adap_DBSCAN,0.3324339239996225
0,Exp_5_300,0,Adap_DBSCAN,0.8264571848461348
1,Exp_5_300,1,Adap_DBSCAN,0.1789585271065571
2,Exp_5_300,2,Adap_DBSCAN,0.6638092998546931
0,Exp_10_300,0,Adap_DBSCAN,0.8183154515317439
1,Exp_10_300,1,Adap_DBSCAN,0.5947200172448561
2,Exp_10_300,2,Adap_DBSCAN,0.7713817200870797
0,Exp_3_300,0,Adap_DBSCAN,0.8009063371020193
1,Exp_3_300,1,Adap_DBSCAN,0.4451843918873114
2,Exp_3_300,2,Adap_DBSCAN,0.1244162155539595
0,Exp_17_300,0,Adap_DBSCAN,0.7519551993014436
1,Exp_17_300,1,Adap_DBSCAN,0.2088931686378171
2,Exp_17_300,2,Adap_DBSCAN,0.2338640943530807
0,Exp_18_300,0,Adap_DBSCAN,0.7644009540863121
1,Exp_18_300,1,Adap_DBSCAN,0.8063984893510419
2,Exp_18_300,2,Adap_DBSCAN,0.3527500548593827
0,Exp_0_300,0,Adap_DBSCAN,0.8322194447258696
1,Exp_0_300,1,Adap_DBSCAN,0.7546451284268169
2,Exp_0_300,2,Adap_DBSCAN,0.2794199841209244
0,Exp_7_300,0,Adap_DBSCAN,0.8127640780368811
1,Exp_7_300,1,Adap_DBSCAN,0.3864661142995684
2,Exp_7_300,2,Adap_DBSCAN,0.4362934490671931
0,Exp_28_300,0,Adap_DBSCAN,0.7321515709586267
1,Exp_28_300,1,Adap_DBSCAN,0.4920378460061757
2,Exp_28_300,2,Adap_DBSCAN,0.2914195179045741
0,Exp_27_300,0,Adap_DBSCAN,0.8101636046791219
1,Exp_27_300,1,Adap_DBSCAN,0.3115217366849852
2,Exp_27_300,2,Adap_DBSCAN,0.1989745329917453
0,Exp_13_300,0,Adap_DBSCAN,0.7411558946769146
1,Exp_13_300,1,Adap_DBSCAN,0.7808287285053066
2,Exp_13_300,2,Adap_DBSCAN,0.4837883060604512
0,Exp_1_300,0,Adap_DBSCAN,0.8078251555070334
1,Exp_1_300,1,Adap_DBSCAN,0.4945253434115122
2,Exp_1_300,2,Adap_DBSCAN,0.6581244306174266
0,Exp_25_300,0,Adap_DBSCAN,0.8583778456552603
1,Exp_25_300,1,Adap_DBSCAN,0.6873237529754661
2,Exp_25_300,2,Adap_DBSCAN,0.6019182159416206
0,Exp_11_300,0,Adap_DBSCAN,0.7841330501726524
1,Exp_11_300,1,Adap_DBSCAN,0.4818822121574279
2,Exp_11_300,2,Adap_DBSCAN,0.1437250397269752
0,Exp_4_300,0,Adap_DBSCAN,0.8279790675576842
1,Exp_4_300,1,Adap_DBSCAN,0.7522492547596616
2,Exp_4_300,2,Adap_DBSCAN,0.4722173111738836
0,Exp_15_300,0,Adap_DBSCAN,0.7884950991734275
1,Exp_15_300,1,Adap_DBSCAN,0.7956891788129512
2,Exp_15_300,2,Adap_DBSCAN,0.2144210100398924
0,Exp_21_300,0,Adap_DBSCAN,0.7816835530634624
1,Exp_21_300,1,Adap_DBSCAN,0.7764041751733574
2,Exp_21_300,2,Adap_DBSCAN,0.3880588042696566
0,Exp_22_300,0,Adap_DBSCAN,0.8360661428069895
1,Exp_22_300,1,Adap_DBSCAN,0.0614487891388363
2,Exp_22_300,2,Adap_DBSCAN,0.5658644083222718
0,Exp_8_300,0,Adap_DBSCAN,0.8426096537772855
1,Exp_8_300,1,Adap_DBSCAN,0.4268617004770766
2,Exp_8_300,2,Adap_DBSCAN,0.1810938619781733
0,Exp_23_300,0,Adap_DBSCAN,0.7863578956963616
1,Exp_23_300,1,Adap_DBSCAN,0.7939017200498883
2,Exp_23_300,2,Adap_DBSCAN,0.3110064188538613
0,Exp_30_300,0,Adap_DBSCAN,0.7630353244938619
1,Exp_30_300,1,Adap_DBSCAN,0.3142871302316624
2,Exp_30_300,2,Adap_DBSCAN,0.0899747283546627
0,Exp_14_300,0,Adap_DBSCAN,0.8212650397176412
1,Exp_14_300,1,Adap_DBSCAN,0.7041470569332172
2,Exp_14_300,2,Adap_DBSCAN,0.3209515053465528
0,Exp_34_400,0,Adap_DBSCAN,0.8315294129104442
1,Exp_34_400,1,Adap_DBSCAN,0.7013070476272701
2,Exp_34_400,2,Adap_DBSCAN,0.4798507666113186
0,Exp_33_400,0,Adap_DBSCAN,0.8356857519208554
1,Exp_33_400,1,Adap_DBSCAN,0.5651578904159428
2,Exp_33_400,2,Adap_DBSCAN,0.5696978562955111
0,Exp_31_400,0,Adap_DBSCAN,0.8414106236577199
1,Exp_31_400,1,Adap_DBSCAN,0.2319333593360112
2,Exp_31_400,2,Adap_DBSCAN,0.4014279697140385
0,Exp_32_400,0,Adap_DBSCAN,0.7963317910946325
1,Exp_32_400,1,Adap_DBSCAN,0.3620737898400836
2,Exp_32_400,2,Adap_DBSCAN,0.4144259042079918
0,Exp_20_400,0,Adap_DBSCAN,0.8354873712141377
1,Exp_20_400,1,Adap_DBSCAN,0.2568411393887363
2,Exp_20_400,2,Adap_DBSCAN,0.2943691358100623
0,Exp_6_400,0,Adap_DBSCAN,0.7952891648348527
1,Exp_6_400,1,Adap_DBSCAN,0.456588137159909
2,Exp_6_400,2,Adap_DBSCAN,0.430827666178002
0,Exp_26_400,0,Adap_DBSCAN,0.8685296613171357
1,Exp_26_400,1,Adap_DBSCAN,0.0021311497532913
2,Exp_26_400,2,Adap_DBSCAN,0.2933668660651518
0,Exp_19_400,0,Adap_DBSCAN,0.7957919039674411
1,Exp_19_400,1,Adap_DBSCAN,0.4087325652914408
2,Exp_19_400,2,Adap_DBSCAN,0.2302960203136062
0,Exp_24_400,0,Adap_DBSCAN,0.8141101909674862
1,Exp_24_400,1,Adap_DBSCAN,0.5999440992400542
2,Exp_24_400,2,Adap_DBSCAN,0.555729100939563
0,Exp_16_400,0,Adap_DBSCAN,0.7653356054159459
1,Exp_16_400,1,Adap_DBSCAN,0.4448598049736779
2,Exp_16_400,2,Adap_DBSCAN,0.3864130212550958
0,Exp_29_400,0,Adap_DBSCAN,0.7999851490128387
1,Exp_29_400,1,Adap_DBSCAN,0.2608310586205948
2,Exp_29_400,2,Adap_DBSCAN,0.2262062632980939
0,Exp_12_400,0,Adap_DBSCAN,0.8118435756036804
1,Exp_12_400,1,Adap_DBSCAN,0.5154471259529145
2,Exp_12_400,2,Adap_DBSCAN,0.5788919795908647
0,Exp_2_400,0,Adap_DBSCAN,0.7275844357363515
1,Exp_2_400,1,Adap_DBSCAN,0.759599565600667
2,Exp_2_400,2,Adap_DBSCAN,0.4713906553108509
0,Exp_9_400,0,Adap_DBSCAN,0.752513287060137
1,Exp_9_400,1,Adap_DBSCAN,0.6759987299896153
2,Exp_9_400,2,Adap_DBSCAN,0.1876532986157464
0,Exp_5_400,0,Adap_DBSCAN,0.7755330801584579
1,Exp_5_400,1,Adap_DBSCAN,0.5210718612957723
2,Exp_5_400,2,Adap_DBSCAN,0.207286258702762
0,Exp_10_400,0,Adap_DBSCAN,0.8567854356222652
1,Exp_10_400,1,Adap_DBSCAN,0.5878389934505712
2,Exp_10_400,2,Adap_DBSCAN,0.226400512107314
0,Exp_3_400,0,Adap_DBSCAN,0.7928462148507308
1,Exp_3_400,1,Adap_DBSCAN,0.6314609013758657
2,Exp_3_400,2,Adap_DBSCAN,0.2586849369867545
0,Exp_17_400,0,Adap_DBSCAN,0.8129023855618805
1,Exp_17_400,1,Adap_DBSCAN,0.552131874512339
2,Exp_17_400,2,Adap_DBSCAN,0.2110770805238856
0,Exp_18_400,0,Adap_DBSCAN,0.8263145272384027
1,Exp_18_400,1,Adap_DBSCAN,0.2347877255271539
2,Exp_18_400,2,Adap_DBSCAN,0.5213106864140085
0,Exp_0_400,0,Adap_DBSCAN,0.7872175813807266
1,Exp_0_400,1,Adap_DBSCAN,0.3648154861758083
2,Exp_0_400,2,Adap_DBSCAN,0.3489559327259358
0,Exp_7_400,0,Adap_DBSCAN,0.821648590303968
1,Exp_7_400,1,Adap_DBSCAN,0.7352011939549745
2,Exp_7_400,2,Adap_DBSCAN,0.296918099434576
0,Exp_28_400,0,Adap_DBSCAN,0.8219840786732915
1,Exp_28_400,1,Adap_DBSCAN,0.7901191027995139
2,Exp_28_400,2,Adap_DBSCAN,0.570890413504861
0,Exp_27_400,0,Adap_DBSCAN,0.7308098215645036
1,Exp_27_400,1,Adap_DBSCAN,0.5322365053961898
2,Exp_27_400,2,Adap_DBSCAN,0.5382498768328642
0,Exp_13_400,0,Adap_DBSCAN,0.8152572721407964
1,Exp_13_400,1,Adap_DBSCAN,0.7821919865694491
2,Exp_13_400,2,Adap_DBSCAN,0.6428636384391406
0,Exp_1_400,0,Adap_DBSCAN,0.8200257166223842
1,Exp_1_400,1,Adap_DBSCAN,0.6804113487310725
2,Exp_1_400,2,Adap_DBSCAN,0.5729854695053418
0,Exp_25_400,0,Adap_DBSCAN,0.8347971006734067
1,Exp_25_400,1,Adap_DBSCAN,0.3019607280750529
2,Exp_25_400,2,Adap_DBSCAN,0.2381571855669505
0,Exp_11_400,0,Adap_DBSCAN,0.7965160823851655
1,Exp_11_400,1,Adap_DBSCAN,0.3274844804509421
2,Exp_11_400,2,Adap_DBSCAN,0.2063105849274518
0,Exp_4_400,0,Adap_DBSCAN,0.8814192569432299
1,Exp_4_400,1,Adap_DBSCAN,0.291689679917665
2,Exp_4_400,2,Adap_DBSCAN,0.5319065334411154
0,Exp_15_400,0,Adap_DBSCAN,0.8043563377010997
1,Exp_15_400,1,Adap_DBSCAN,0.6978244270100293
2,Exp_15_400,2,Adap_DBSCAN,0.3264529136832272
0,Exp_21_400,0,Adap_DBSCAN,0.8072937654492848
1,Exp_21_400,1,Adap_DBSCAN,0.7668840305651382
2,Exp_21_400,2,Adap_DBSCAN,0.4150900808299613
0,Exp_22_400,0,Adap_DBSCAN,0.8224129368228915
1,Exp_22_400,1,Adap_DBSCAN,0.7144248520547173
2,Exp_22_400,2,Adap_DBSCAN,0.2539209581366732
0,Exp_8_400,0,Adap_DBSCAN,0.7571745528553087
1,Exp_8_400,1,Adap_DBSCAN,0.2793599546129262
2,Exp_8_400,2,Adap_DBSCAN,0.4037773538709011
0,Exp_23_400,0,Adap_DBSCAN,0.8324298370931534
1,Exp_23_400,1,Adap_DBSCAN,0.0703677443635581
2,Exp_23_400,2,Adap_DBSCAN,0.2314188276588341
0,Exp_30_400,0,Adap_DBSCAN,0.6942280833189208
1,Exp_30_400,1,Adap_DBSCAN,0.4928871508941486
2,Exp_30_400,2,Adap_DBSCAN,0.4161226054502536
0,Exp_14_400,0,Adap_DBSCAN,0.8519790615285642
1,Exp_14_400,1,Adap_DBSCAN,0.7890680886907899
2,Exp_14_400,2,Adap_DBSCAN,0.4079775755328816
0,Exp_34_500,0,Adap_DBSCAN,0.7871739638182446
1,Exp_34_500,1,Adap_DBSCAN,0.1611693400333294
2,Exp_34_500,2,Adap_DBSCAN,0.0678066690997697
0,Exp_33_500,0,Adap_DBSCAN,0.7875590485909293
1,Exp_33_500,1,Adap_DBSCAN,0.3725854486191207
